result_family,environment,agent,aggregation_level,source_file,source_column,n_seed_rows,n_finite_returns,nonfinite_returns_dropped,mean_return,minimum_return,return_quantile_0_05,worst_decile_mean_return,cvar_0_10_return,cvar_0_10_tail_count,cvar_0_05_return,cvar_0_05_tail_count,cvar_0_05_available,cvar_0_05_reason,failure_probability,failure_probability_n,failure_probability_reason,collision_rate,collision_rate_n,collision_rate_reason,risk_zone_rate,risk_zone_rate_n,risk_zone_rate_reason,motor_saturation_rate,motor_saturation_rate_n,motor_saturation_rate_reason
minigrid_extended_diagnostic,MiniGrid-Empty-6x6,random,seed,results/minigrid_extended_diagnostic/seed_metrics.csv,mean_return,10,10,0,0.1288125,0.0947916666667,0.0948854166667,0.0947916666667,0.0947916666667,1,,1,False,fewer than two observations fall in the alpha=0.05 empirical tail,,0,source column failure_rate has no finite observations,,0,source column collision_rate has no finite observations,,0,source column risk_zone_rate has no finite observations,,0,source column motor_saturation_rate is absent
minigrid_extended_diagnostic,MiniGrid-Empty-6x6,reliability_gated,seed,results/minigrid_extended_diagnostic/seed_metrics.csv,mean_return,10,10,0,0,0,0,0,0,1,,1,False,fewer than two observations fall in the alpha=0.05 empirical tail,,0,source column failure_rate has no finite observations,,0,source column collision_rate has no finite observations,,0,source column risk_zone_rate has no finite observations,,0,source column motor_saturation_rate is absent
minigrid_extended_diagnostic,MiniGrid-Empty-6x6,support_abstain_tau_20,seed,results/minigrid_extended_diagnostic/seed_metrics.csv,mean_return,10,10,0,0,0,0,0,0,1,,1,False,fewer than two observations fall in the alpha=0.05 empirical tail,,0,source column failure_rate has no finite observations,,0,source column collision_rate has no finite observations,,0,source column risk_zone_rate has no finite observations,,0,source column motor_saturation_rate is absent
minigrid_extended_diagnostic,MiniGrid-Empty-6x6,tabular,seed,results/minigrid_extended_diagnostic/seed_metrics.csv,mean_return,10,10,0,0.190625,0,0,0,0,1,,1,False,fewer than two observations fall in the alpha=0.05 empirical tail,,0,source column failure_rate has no finite observations,,0,source column collision_rate has no finite observations,,0,source column risk_zone_rate has no finite observations,,0,source column motor_saturation_rate is absent
minigrid_extended_diagnostic,MiniGrid-Empty-6x6,validated_dqn,seed,results/minigrid_extended_diagnostic/seed_metrics.csv,mean_return,10,10,0,0,0,0,0,0,1,,1,False,fewer than two observations fall in the alpha=0.05 empirical tail,,0,source column failure_rate has no finite observations,,0,source column collision_rate has no finite observations,,0,source column risk_zone_rate has no finite observations,,0,source column motor_saturation_rate is absent
minigrid_extended_diagnostic,MiniGrid-Empty-8x8,count_gated_tau_20,seed,results/minigrid_extended_diagnostic/seed_metrics.csv,mean_return,10,10,0,0.576796875,0,0,0,0,1,,1,False,fewer than two observations fall in the alpha=0.05 empirical tail,,0,source column failure_rate has no finite observations,,0,source column collision_rate has no finite observations,,0,source column risk_zone_rate has no finite observations,,0,source column motor_saturation_rate is absent
minigrid_extended_diagnostic,MiniGrid-Empty-8x8,fixed_hybrid,seed,results/minigrid_extended_diagnostic/seed_metrics.csv,mean_return,10,10,0,0,0,0,0,0,1,,1,False,fewer than two observations fall in the alpha=0.05 empirical tail,,0,source column failure_rate has no finite observations,,0,source column collision_rate has no finite observations,,0,source column risk_zone_rate has no finite observations,,0,source column motor_saturation_rate is absent
minigrid_extended_diagnostic,MiniGrid-Empty-8x8,random,seed,results/minigrid_extended_diagnostic/seed_metrics.csv,mean_return,10,10,0,0.0968216145833,0.0474348958333,0.0586673177083,0.0474348958333,0.0474348958333,1,,1,False,fewer than two observations fall in the alpha=0.05 empirical tail,,0,source column failure_rate has no finite observations,,0,source column collision_rate has no finite observations,,0,source column risk_zone_rate has no finite observations,,0,source column motor_saturation_rate is absent
minigrid_extended_diagnostic,MiniGrid-Empty-8x8,reliability_gated,seed,results/minigrid_extended_diagnostic/seed_metrics.csv,mean_return,10,10,0,0.38453125,0,0,0,0,1,,1,False,fewer than two observations fall in the alpha=0.05 empirical tail,,0,source column failure_rate has no finite observations,,0,source column collision_rate has no finite observations,,0,source column risk_zone_rate has no finite observations,,0,source column motor_saturation_rate is absent
minigrid_extended_diagnostic,MiniGrid-Empty-8x8,support_abstain_tau_20,seed,results/minigrid_extended_diagnostic/seed_metrics.csv,mean_return,10,10,0,0.383828125,0,0,0,0,1,,1,False,fewer than two observations fall in the alpha=0.05 empirical tail,,0,source column failure_rate has no finite observations,,0,source column collision_rate has no finite observations,,0,source column risk_zone_rate has no finite observations,,0,source column motor_saturation_rate is absent
minigrid_extended_diagnostic,MiniGrid-Empty-8x8,tabular,seed,results/minigrid_extended_diagnostic/seed_metrics.csv,mean_return,10,10,0,0.76484375,0,0,0,0,1,,1,False,fewer than two observations fall in the alpha=0.05 empirical tail,,0,source column failure_rate has no finite observations,,0,source column collision_rate has no finite observations,,0,source column risk_zone_rate has no finite observations,,0,source column motor_saturation_rate is absent
minigrid_extended_diagnostic,MiniGrid-Empty-8x8,validated_dqn,seed,results/minigrid_extended_diagnostic/seed_metrics.csv,mean_return,10,10,0,0,0,0,0,0,1,,1,False,fewer than two observations fall in the alpha=0.05 empirical tail,,0,source column failure_rate has no finite observations,,0,source column collision_rate has no finite observations,,0,source column risk_zone_rate has no finite observations,,0,source column motor_saturation_rate is absent
minigrid_extended_diagnostic,MiniGrid-FourRooms,count_gated_tau_20,seed,results/minigrid_extended_diagnostic/seed_metrics.csv,mean_return,10,10,0,0.00630666666667,0,0,0,0,1,,1,False,fewer than two observations fall in the alpha=0.05 empirical tail,,0,source column failure_rate has no finite observations,,0,source column collision_rate has no finite observations,,0,source column risk_zone_rate has no finite observations,,0,source column motor_saturation_rate is absent
minigrid_extended_diagnostic,MiniGrid-FourRooms,fixed_hybrid,seed,results/minigrid_extended_diagnostic/seed_metrics.csv,mean_return,10,10,0,0.00630666666667,0,0,0,0,1,,1,False,fewer than two observations fall in the alpha=0.05 empirical tail,,0,source column failure_rate has no finite observations,,0,source column collision_rate has no finite observations,,0,source column risk_zone_rate has no finite observations,,0,source column motor_saturation_rate is absent
minigrid_extended_diagnostic,MiniGrid-FourRooms,random,seed,results/minigrid_extended_diagnostic/seed_metrics.csv,mean_return,10,10,0,0.0186266666667,0,0,0,0,1,,1,False,fewer than two observations fall in the alpha=0.05 empirical tail,,0,source column failure_rate has no finite observations,,0,source column collision_rate has no finite observations,,0,source column risk_zone_rate has no finite observations,,0,source column motor_saturation_rate is absent
minigrid_extended_diagnostic,MiniGrid-FourRooms,reliability_gated,seed,results/minigrid_extended_diagnostic/seed_metrics.csv,mean_return,10,10,0,0.00630666666667,0,0,0,0,1,,1,False,fewer than two observations fall in the alpha=0.05 empirical tail,,0,source column failure_rate has no finite observations,,0,source column collision_rate has no finite observations,,0,source column risk_zone_rate has no finite observations,,0,source column motor_saturation_rate is absent
minigrid_extended_diagnostic,MiniGrid-FourRooms,support_abstain_tau_20,seed,results/minigrid_extended_diagnostic/seed_metrics.csv,mean_return,10,10,0,0.0174533333333,0,0,0,0,1,,1,False,fewer than two observations fall in the alpha=0.05 empirical tail,,0,source column failure_rate has no finite observations,,0,source column collision_rate has no finite observations,,0,source column risk_zone_rate has no finite observations,,0,source column motor_saturation_rate is absent
minigrid_extended_diagnostic,MiniGrid-FourRooms,tabular,seed,results/minigrid_extended_diagnostic/seed_metrics.csv,mean_return,10,10,0,0.0186266666667,0,0,0,0,1,,1,False,fewer than two observations fall in the alpha=0.05 empirical tail,,0,source column failure_rate has no finite observations,,0,source column collision_rate has no finite observations,,0,source column risk_zone_rate has no finite observations,,0,source column motor_saturation_rate is absent
minigrid_extended_diagnostic,MiniGrid-FourRooms,validated_dqn,seed,results/minigrid_extended_diagnostic/seed_metrics.csv,mean_return,10,10,0,0.00630666666667,0,0,0,0,1,,1,False,fewer than two observations fall in the alpha=0.05 empirical tail,,0,source column failure_rate has no finite observations,,0,source column collision_rate has no finite observations,,0,source column risk_zone_rate has no finite observations,,0,source column motor_saturation_rate is absent
strong_baselines/double_dqn,ApplicationNavigation-deployment-goal-shift,double_dqn,seed,results/strong_baselines/double_dqn/seed_metrics.csv,mean_return,30,30,0,-3.43357777778,-12.477,-7.44858333333,-9.02822222222,-9.02822222222,3,-10.6141666667,2,True,,0.932222222222,30,,0.0414663301435,30,,0.0365319973153,30,,,0,source column motor_saturation_rate is absent
strong_baselines/dueling_double_dqn,ApplicationNavigation-deployment-goal-shift,dueling_double_dqn,seed,results/strong_baselines/dueling_double_dqn/seed_metrics.csv,mean_return,30,30,0,-3.82807777778,-10.2606666667,-7.67001666667,-8.47788888889,-8.47788888889,3,-9.34116666667,2,True,,0.93,30,,0.0550872798178,30,,0.0407405079903,30,,,0,source column motor_saturation_rate is absent
stronger_baseline_validation,ApplicationNavigation-deployment-goal-shift,a2c_actor_critic,seed,results/stronger_baseline_validation/seed_metrics.csv,mean_return,2,2,0,-9.08,-9.195,-9.1835,-9.195,-9.195,1,,1,False,fewer than two observations fall in the alpha=0.05 empirical tail,1,2,,0.9,2,,0,2,,,0,source column motor_saturation_rate is absent
stronger_baseline_validation,ApplicationNavigation-deployment-goal-shift,dueling_double_dqn,seed,results/stronger_baseline_validation/seed_metrics.csv,mean_return,2,2,0,-9.08,-9.195,-9.1835,-9.195,-9.195,1,,1,False,fewer than two observations fall in the alpha=0.05 empirical tail,1,2,,0.9,2,,0,2,,,0,source column motor_saturation_rate is absent
stronger_baseline_validation,ApplicationNavigation-deployment-goal-shift,validated_dqn,seed,results/stronger_baseline_validation/seed_metrics.csv,mean_return,2,2,0,-3.8325,-9.195,-8.65875,-9.195,-9.195,1,,1,False,fewer than two observations fall in the alpha=0.05 empirical tail,0.75,2,,0.58125,2,,0.03125,2,,,0,source column motor_saturation_rate is absent
stronger_baseline_validation,FourRooms-7-unseen-goals,a2c_actor_critic,seed,results/stronger_baseline_validation/seed_metrics.csv,mean_return,2,2,0,-0.3375,-0.785,-0.74025,-0.785,-0.785,1,,1,False,fewer than two observations fall in the alpha=0.05 empirical tail,0.75,2,,0,2,,0,2,,,0,source column motor_saturation_rate is absent
stronger_baseline_validation,FourRooms-7-unseen-goals,dueling_double_dqn,seed,results/stronger_baseline_validation/seed_metrics.csv,mean_return,2,2,0,-0.79,-0.795,-0.7945,-0.795,-0.795,1,,1,False,fewer than two observations fall in the alpha=0.05 empirical tail,1,2,,0,2,,0,2,,,0,source column motor_saturation_rate is absent
stronger_baseline_validation,FourRooms-7-unseen-goals,validated_dqn,seed,results/stronger_baseline_validation/seed_metrics.csv,mean_return,2,2,0,-0.3425,-0.795,-0.74975,-0.795,-0.795,1,,1,False,fewer than two observations fall in the alpha=0.05 empirical tail,0.75,2,,0,2,,0,2,,,0,source column motor_saturation_rate is absent
support_abstention_replication,FourRooms-11-slip-unseen-goals,count_gated_tau_20,seed,results/support_abstention_replication/seed_metrics.csv,mean_return,30,30,0,-3.01351111111,-3.715,-3.43086666667,-3.52522222222,-3.52522222222,3,-3.57533333333,2,True,,,0,source column failure_rate has no finite observations,,0,source column collision_rate has no finite observations,,0,source column risk_zone_rate has no finite observations,,0,source column motor_saturation_rate is absent
support_abstention_replication,FourRooms-11-slip-unseen-goals,fixed_hybrid,seed,results/support_abstention_replication/seed_metrics.csv,mean_return,30,30,0,-3.0744,-3.956,-3.84236666667,-3.87377777778,-3.87377777778,3,-3.94283333333,2,True,,,0,source column failure_rate has no finite observations,,0,source column collision_rate has no finite observations,,0,source column risk_zone_rate has no finite observations,,0,source column motor_saturation_rate is absent
support_abstention_replication,FourRooms-11-slip-unseen-goals,random,seed,results/support_abstention_replication/seed_metrics.csv,mean_return,30,30,0,-1.74654444444,-2.113,-2.04785,-2.06666666667,-2.06666666667,3,-2.1,2,True,,,0,source column failure_rate has no finite observations,,0,source column collision_rate has no finite observations,,0,source column risk_zone_rate has no finite observations,,0,source column motor_saturation_rate is absent
support_abstention_replication,FourRooms-11-slip-unseen-goals,reliability_gated,seed,results/support_abstention_replication/seed_metrics.csv,mean_return,30,30,0,-3.17971111111,-4.05466666667,-3.90726666667,-3.94777777778,-3.94777777778,3,-4.03916666667,2,True,,,0,source column failure_rate has no finite observations,,0,source column collision_rate has no finite observations,,0,source column risk_zone_rate has no finite observations,,0,source column motor_saturation_rate is absent
support_abstention_replication,FourRooms-11-slip-unseen-goals,support_abstain_tau_20,seed,results/support_abstention_replication/seed_metrics.csv,mean_return,30,30,0,-1.66702222222,-2.095,-2.05473333333,-2.06522222222,-2.06522222222,3,-2.09466666667,2,True,,,0,source column failure_rate has no finite observations,,0,source column collision_rate has no finite observations,,0,source column risk_zone_rate has no finite observations,,0,source column motor_saturation_rate is absent
support_abstention_replication,FourRooms-11-slip-unseen-goals,tabular,seed,results/support_abstention_replication/seed_metrics.csv,mean_return,30,30,0,-1.72698888889,-2.20066666667,-2.03235,-2.08833333333,-2.08833333333,3,-2.11733333333,2,True,,,0,source column failure_rate has no finite observations,,0,source column collision_rate has no finite observations,,0,source column risk_zone_rate has no finite observations,,0,source column motor_saturation_rate is absent
support_abstention_replication,FourRooms-11-slip-unseen-goals,validated_dqn,seed,results/support_abstention_replication/seed_metrics.csv,mean_return,30,30,0,-3.15717777778,-3.98533333333,-3.86338333333,-3.90077777778,-3.90077777778,3,-3.94633333333,2,True,,,0,source column failure_rate has no finite observations,,0,source column collision_rate has no finite observations,,0,source column risk_zone_rate has no finite observations,,0,source column motor_saturation_rate is absent
support_abstention_replication,FourRooms-7-unseen-goals,count_gated_tau_20,seed,results/support_abstention_replication/seed_metrics.csv,mean_return,30,30,0,-1.63624444444,-1.95166666667,-1.84863333333,-1.88277777778,-1.88277777778,3,-1.9015,2,True,,,0,source column failure_rate has no finite observations,,0,source column collision_rate has no finite observations,,0,source column risk_zone_rate has no finite observations,,0,source column motor_saturation_rate is absent
support_abstention_replication,FourRooms-7-unseen-goals,fixed_hybrid,seed,results/support_abstention_replication/seed_metrics.csv,mean_return,30,30,0,-1.63634444444,-1.98166666667,-1.95306666667,-1.96055555556,-1.96055555556,3,-1.98116666667,2,True,,,0,source column failure_rate has no finite observations,,0,source column collision_rate has no finite observations,,0,source column risk_zone_rate has no finite observations,,0,source column motor_saturation_rate is absent
support_abstention_replication,FourRooms-7-unseen-goals,random,seed,results/support_abstention_replication/seed_metrics.csv,mean_return,30,30,0,-0.532455555556,-0.886666666667,-0.795766666667,-0.825333333333,-0.825333333333,3,-0.846166666667,2,True,,,0,source column failure_rate has no finite observations,,0,source column collision_rate has no finite observations,,0,source column risk_zone_rate has no finite observations,,0,source column motor_saturation_rate is absent
support_abstention_replication,FourRooms-7-unseen-goals,reliability_gated,seed,results/support_abstention_replication/seed_metrics.csv,mean_return,30,30,0,-1.61632222222,-1.953,-1.91945,-1.92844444444,-1.92844444444,3,-1.951,2,True,,,0,source column failure_rate has no finite observations,,0,source column collision_rate has no finite observations,,0,source column risk_zone_rate has no finite observations,,0,source column motor_saturation_rate is absent
support_abstention_replication,FourRooms-7-unseen-goals,support_abstain_tau_20,seed,results/support_abstention_replication/seed_metrics.csv,mean_return,30,30,0,-0.4968,-0.726333333333,-0.67785,-0.693777777778,-0.693777777778,3,-0.703666666667,2,True,,,0,source column failure_rate has no finite observations,,0,source column collision_rate has no finite observations,,0,source column risk_zone_rate has no finite observations,,0,source column motor_saturation_rate is absent
support_abstention_replication,FourRooms-7-unseen-goals,tabular,seed,results/support_abstention_replication/seed_metrics.csv,mean_return,30,30,0,-0.520766666667,-0.904333333333,-0.837766666667,-0.858777777778,-0.858777777778,3,-0.879,2,True,,,0,source column failure_rate has no finite observations,,0,source column collision_rate has no finite observations,,0,source column risk_zone_rate has no finite observations,,0,source column motor_saturation_rate is absent
support_abstention_replication,FourRooms-7-unseen-goals,validated_dqn,seed,results/support_abstention_replication/seed_metrics.csv,mean_return,30,30,0,-1.5971,-1.95333333333,-1.86048333333,-1.887,-1.887,3,-1.93683333333,2,True,,,0,source column failure_rate has no finite observations,,0,source column collision_rate has no finite observations,,0,source column risk_zone_rate has no finite observations,,0,source column motor_saturation_rate is absent
support_abstention_replication,FourRooms-9-slip-unseen-goals,count_gated_tau_20,seed,results/support_abstention_replication/seed_metrics.csv,mean_return,30,30,0,-2.04422222222,-2.83266666667,-2.53528333333,-2.63144444444,-2.63144444444,3,-2.704,2,True,,,0,source column failure_rate has no finite observations,,0,source column collision_rate has no finite observations,,0,source column risk_zone_rate has no finite observations,,0,source column motor_saturation_rate is absent
support_abstention_replication,FourRooms-9-slip-unseen-goals,fixed_hybrid,seed,results/support_abstention_replication/seed_metrics.csv,mean_return,30,30,0,-2.1542,-2.65733333333,-2.52186666667,-2.56333333333,-2.56333333333,3,-2.6145,2,True,,,0,source column failure_rate has no finite observations,,0,source column collision_rate has no finite observations,,0,source column risk_zone_rate has no finite observations,,0,source column motor_saturation_rate is absent
support_abstention_replication,FourRooms-9-slip-unseen-goals,random,seed,results/support_abstention_replication/seed_metrics.csv,mean_return,30,30,0,-1.08691111111,-1.42066666667,-1.36625,-1.38344444444,-1.38344444444,3,-1.39983333333,2,True,,,0,source column failure_rate has no finite observations,,0,source column collision_rate has no finite observations,,0,source column risk_zone_rate has no finite observations,,0,source column motor_saturation_rate is absent
support_abstention_replication,FourRooms-9-slip-unseen-goals,reliability_gated,seed,results/support_abstention_replication/seed_metrics.csv,mean_return,30,30,0,-2.22812222222,-2.92633333333,-2.7227,-2.79033333333,-2.79033333333,3,-2.82616666667,2,True,,,0,source column failure_rate has no finite observations,,0,source column collision_rate has no finite observations,,0,source column risk_zone_rate has no finite observations,,0,source column motor_saturation_rate is absent
support_abstention_replication,FourRooms-9-slip-unseen-goals,support_abstain_tau_20,seed,results/support_abstention_replication/seed_metrics.csv,mean_return,30,30,0,-1.07244444444,-1.52533333333,-1.41561666667,-1.44811111111,-1.44811111111,3,-1.498,2,True,,,0,source column failure_rate has no finite observations,,0,source column collision_rate has no finite observations,,0,source column risk_zone_rate has no finite observations,,0,source column motor_saturation_rate is absent
support_abstention_replication,FourRooms-9-slip-unseen-goals,tabular,seed,results/support_abstention_replication/seed_metrics.csv,mean_return,30,30,0,-1.09222222222,-1.70233333333,-1.3764,-1.48477777778,-1.48477777778,3,-1.54116666667,2,True,,,0,source column failure_rate has no finite observations,,0,source column collision_rate has no finite observations,,0,source column risk_zone_rate has no finite observations,,0,source column motor_saturation_rate is absent
support_abstention_replication,FourRooms-9-slip-unseen-goals,validated_dqn,seed,results/support_abstention_replication/seed_metrics.csv,mean_return,30,30,0,-2.12838888889,-2.71766666667,-2.60595,-2.63822222222,-2.63822222222,3,-2.69533333333,2,True,,,0,source column failure_rate has no finite observations,,0,source column collision_rate has no finite observations,,0,source column risk_zone_rate has no finite observations,,0,source column motor_saturation_rate is absent
support_abstention_replication,MiniGrid-Empty-5x5-replication,count_gated_tau_20,seed,results/support_abstention_replication/seed_metrics.csv,mean_return,30,30,0,0.441766666667,0,0,0,0,3,0,2,True,,,0,source column failure_rate has no finite observations,,0,source column collision_rate has no finite observations,,0,source column risk_zone_rate has no finite observations,,0,source column motor_saturation_rate is absent
support_abstention_replication,MiniGrid-Empty-5x5-replication,fixed_hybrid,seed,results/support_abstention_replication/seed_metrics.csv,mean_return,30,30,0,0.2853,0,0,0,0,3,0,2,True,,,0,source column failure_rate has no finite observations,,0,source column collision_rate has no finite observations,,0,source column risk_zone_rate has no finite observations,,0,source column motor_saturation_rate is absent
support_abstention_replication,MiniGrid-Empty-5x5-replication,random,seed,results/support_abstention_replication/seed_metrics.csv,mean_return,30,30,0,0.210751111111,0.1004,0.125295,0.117366666667,0.117366666667,3,0.11035,2,True,,,0,source column failure_rate has no finite observations,,0,source column collision_rate has no finite observations,,0,source column risk_zone_rate has no finite observations,,0,source column motor_saturation_rate is absent
support_abstention_replication,MiniGrid-Empty-5x5-replication,reliability_gated,seed,results/support_abstention_replication/seed_metrics.csv,mean_return,30,30,0,0.1901,0,0,0,0,3,0,2,True,,,0,source column failure_rate has no finite observations,,0,source column collision_rate has no finite observations,,0,source column risk_zone_rate has no finite observations,,0,source column motor_saturation_rate is absent
support_abstention_replication,MiniGrid-Empty-5x5-replication,support_abstain_tau_20,seed,results/support_abstention_replication/seed_metrics.csv,mean_return,30,30,0,0.536366666667,0,0,0,0,3,0,2,True,,,0,source column failure_rate has no finite observations,,0,source column collision_rate has no finite observations,,0,source column risk_zone_rate has no finite observations,,0,source column motor_saturation_rate is absent
support_abstention_replication,MiniGrid-Empty-5x5-replication,tabular,seed,results/support_abstention_replication/seed_metrics.csv,mean_return,30,30,0,0.3763,0,0,0,0,3,0,2,True,,,0,source column failure_rate has no finite observations,,0,source column collision_rate has no finite observations,,0,source column risk_zone_rate has no finite observations,,0,source column motor_saturation_rate is absent
support_abstention_replication,MiniGrid-Empty-5x5-replication,validated_dqn,seed,results/support_abstention_replication/seed_metrics.csv,mean_return,30,30,0,0,0,0,0,0,3,0,2,True,,,0,source column failure_rate has no finite observations,,0,source column collision_rate has no finite observations,,0,source column risk_zone_rate has no finite observations,,0,source column motor_saturation_rate is absent
uav_pybullet_validation,Crazyflie-waypoint-physics-and-goal-shift,double_dqn,seed,results/uav_pybullet_validation/seed_metrics.csv,mean_return,30,30,0,-1.81937779988,-4.45095179007,-4.29134647416,-4.34370327847,-4.34370327847,3,-4.37685266385,2,True,,0.857777777778,30,,0.0166299182603,30,,0.469228326458,30,,,0,source column motor_saturation_rate is absent
uav_pybullet_validation,Crazyflie-waypoint-physics-and-goal-shift,dqn,seed,results/uav_pybullet_validation/seed_metrics.csv,mean_return,30,30,0,-1.87104295301,-4.25719773553,-3.86919433896,-3.98613965312,-3.98613965312,3,-4.14682280893,2,True,,0.882222222222,30,,0.0176750280839,30,,0.479040889731,30,,,0,source column motor_saturation_rate is absent
uav_pybullet_validation,Crazyflie-waypoint-physics-and-goal-shift,feature_support,seed,results/uav_pybullet_validation/seed_metrics.csv,mean_return,30,30,0,-1.62611450355,-4.44368530038,-4.04926211896,-4.1560676843,-4.1560676843,3,-4.41298830183,2,True,,0.837777777778,30,,0.0162476155299,30,,0.471772258244,30,,,0,source column motor_saturation_rate is absent
uav_pybullet_validation,Crazyflie-waypoint-physics-and-goal-shift,fuzzy_support,seed,results/uav_pybullet_validation/seed_metrics.csv,mean_return,30,30,0,-1.9805141143,-4.45095179007,-4.29134647416,-4.34370327847,-4.34370327847,3,-4.37685266385,2,True,,0.877777777778,30,,0.0172246092962,30,,0.475802252605,30,,,0,source column motor_saturation_rate is absent
uav_pybullet_validation,Crazyflie-waypoint-physics-and-goal-shift,pid_safe_controller,seed,results/uav_pybullet_validation/seed_metrics.csv,mean_return,30,30,0,4.95319554595,3.17971725418,3.41539455334,3.35121858953,3.35121858953,3,3.20046973637,2,True,,0.0777777777778,30,,0.00627149062572,30,,0.782319900459,30,,,0,source column motor_saturation_rate is absent
uav_sensorized_motor_validation,Crazyflie-sensorized-motor-control-shift,double_dqn,seed,results/uav_sensorized_motor_validation/seed_metrics.csv,mean_return,30,30,0,-8.47767175263,-10.9990640876,-10.0810626422,-10.3651125845,-10.3651125845,3,-10.6882295065,2,True,,1,30,,0.0100628712111,30,,0.471117995809,30,,0,30,
uav_sensorized_motor_validation,Crazyflie-sensorized-motor-control-shift,dqn,seed,results/uav_sensorized_motor_validation/seed_metrics.csv,mean_return,30,30,0,-8.41278557975,-10.42738967,-9.66669911107,-9.91723171966,-9.91723171966,3,-10.06750304,2,True,,1,30,,0.0100779915023,30,,0.556207526791,30,,0,30,
uav_sensorized_motor_validation,Crazyflie-sensorized-motor-control-shift,fuzzy_reliability,seed,results/uav_sensorized_motor_validation/seed_metrics.csv,mean_return,30,30,0,-8.49615463927,-10.9990640876,-10.0810626422,-10.3651125845,-10.3651125845,3,-10.6882295065,2,True,,1,30,,0.0100561781938,30,,0.471455647707,30,,0,30,
uav_sensorized_motor_validation,Crazyflie-sensorized-motor-control-shift,knn_support,seed,results/uav_sensorized_motor_validation/seed_metrics.csv,mean_return,30,30,0,-8.11605670585,-11.5750953465,-9.45773941296,-10.1613898272,-10.1613898272,3,-10.5308279339,2,True,,1,30,,0.0113330192287,30,,0.554258595377,30,,0,30,
uav_sensorized_motor_validation,Crazyflie-sensorized-motor-control-shift,sensorized_controller,seed,results/uav_sensorized_motor_validation/seed_metrics.csv,mean_return,30,30,0,-1.25944996177,-4.35304447299,-3.4163920617,-3.69678096622,-3.69678096622,3,-4.09956108727,2,True,,0.522222222222,30,,0.00575047828086,30,,0.464099810211,30,,0,30,
