family,agent,seed,checkpoint,episode,sample_count,post_onset_sample_count,perturbation_onset_timestamp,trajectory_deviation_rmse_m,maximum_trajectory_deviation_m,recovered,recovery_time_seconds,censor_time_seconds,saturation_duration_seconds,constraint_violation_duration_seconds,near_miss_duration_seconds,saturation_sample_count,constraint_violation_sample_count,near_miss_sample_count,recovery_band_m,required_dwell_steps,non_recovery_rule,source_file
combined_executed_condition_safety_trace,fuzzy_relative_reliability,16037,120,1,30,25,0.1,0.5214827448349016,0.8033840488193957,False,,0.4,0.0,0.499999999999998,0.0,0,30,0,0.15,6,right_censored_at_last_observed_post_onset_timestamp,results/reviewer1_remaining/safety_traces/trace_shards/combined_executed_condition_safety_trace__fuzzy_relative_reliability__seed_16037.trace.csv.gz
combined_executed_condition_safety_trace,fuzzy_relative_reliability,16037,120,2,30,25,0.1,0.5574715688368795,0.8899190083444654,False,,0.4,0.0,0.499999999999998,0.0,0,30,0,0.15,6,right_censored_at_last_observed_post_onset_timestamp,results/reviewer1_remaining/safety_traces/trace_shards/combined_executed_condition_safety_trace__fuzzy_relative_reliability__seed_16037.trace.csv.gz
combined_executed_condition_safety_trace,fuzzy_relative_reliability,16037,120,3,30,25,0.1,0.5917734340248173,0.9466685266334115,False,,0.4,0.0,0.499999999999998,0.0999999999999996,0,30,6,0.15,6,right_censored_at_last_observed_post_onset_timestamp,results/reviewer1_remaining/safety_traces/trace_shards/combined_executed_condition_safety_trace__fuzzy_relative_reliability__seed_16037.trace.csv.gz
combined_executed_condition_safety_trace,fuzzy_relative_reliability,16037,120,4,30,25,0.1,0.5366108131235188,0.8363771422619698,False,,0.4,0.0,0.499999999999998,0.0,0,30,0,0.15,6,right_censored_at_last_observed_post_onset_timestamp,results/reviewer1_remaining/safety_traces/trace_shards/combined_executed_condition_safety_trace__fuzzy_relative_reliability__seed_16037.trace.csv.gz
combined_executed_condition_safety_trace,fuzzy_relative_reliability,16037,240,1,30,25,0.1,0.5499993856735002,0.8495514331195273,False,,0.4,0.0,0.499999999999998,0.0,0,30,0,0.15,6,right_censored_at_last_observed_post_onset_timestamp,results/reviewer1_remaining/safety_traces/trace_shards/combined_executed_condition_safety_trace__fuzzy_relative_reliability__seed_16037.trace.csv.gz
combined_executed_condition_safety_trace,fuzzy_relative_reliability,16037,240,2,30,25,0.1,0.5586155578306866,0.8940421992369117,False,,0.4,0.0,0.499999999999998,0.0166666666666666,0,30,1,0.15,6,right_censored_at_last_observed_post_onset_timestamp,results/reviewer1_remaining/safety_traces/trace_shards/combined_executed_condition_safety_trace__fuzzy_relative_reliability__seed_16037.trace.csv.gz
combined_executed_condition_safety_trace,fuzzy_relative_reliability,16037,240,3,30,25,0.1,0.5689841853821026,0.8890304161924978,False,,0.4,0.0,0.499999999999998,0.0,0,30,0,0.15,6,right_censored_at_last_observed_post_onset_timestamp,results/reviewer1_remaining/safety_traces/trace_shards/combined_executed_condition_safety_trace__fuzzy_relative_reliability__seed_16037.trace.csv.gz
combined_executed_condition_safety_trace,fuzzy_relative_reliability,16037,240,4,30,25,0.1,0.5061846053337039,0.7757119313488705,False,,0.4,0.0,0.0,0.0,0,0,0,0.15,6,right_censored_at_last_observed_post_onset_timestamp,results/reviewer1_remaining/safety_traces/trace_shards/combined_executed_condition_safety_trace__fuzzy_relative_reliability__seed_16037.trace.csv.gz
combined_executed_condition_safety_trace,fuzzy_relative_reliability,16038,120,1,30,25,0.1,0.5941576835272259,0.9569375154711022,False,,0.4,0.0,0.499999999999998,0.0333333333333332,0,30,2,0.15,6,right_censored_at_last_observed_post_onset_timestamp,results/reviewer1_remaining/safety_traces/trace_shards/combined_executed_condition_safety_trace__fuzzy_relative_reliability__seed_16038.trace.csv.gz
combined_executed_condition_safety_trace,fuzzy_relative_reliability,16038,120,2,30,25,0.1,0.5427091495013948,0.8310189206257681,False,,0.4,0.0,0.499999999999998,0.0,0,30,0,0.15,6,right_censored_at_last_observed_post_onset_timestamp,results/reviewer1_remaining/safety_traces/trace_shards/combined_executed_condition_safety_trace__fuzzy_relative_reliability__seed_16038.trace.csv.gz
combined_executed_condition_safety_trace,fuzzy_relative_reliability,16038,120,3,30,25,0.1,0.5592575904633683,0.8945791619599899,False,,0.4,0.0,0.3999999999999984,0.0,0,24,0,0.15,6,right_censored_at_last_observed_post_onset_timestamp,results/reviewer1_remaining/safety_traces/trace_shards/combined_executed_condition_safety_trace__fuzzy_relative_reliability__seed_16038.trace.csv.gz
combined_executed_condition_safety_trace,fuzzy_relative_reliability,16038,120,4,30,25,0.1,0.5574441750454772,0.8781156753445098,False,,0.4,0.0,0.499999999999998,0.0,0,30,0,0.15,6,right_censored_at_last_observed_post_onset_timestamp,results/reviewer1_remaining/safety_traces/trace_shards/combined_executed_condition_safety_trace__fuzzy_relative_reliability__seed_16038.trace.csv.gz
combined_executed_condition_safety_trace,fuzzy_relative_reliability,16038,240,1,30,25,0.1,0.5897418566942171,0.9251036636861618,False,,0.4,0.0,0.499999999999998,0.0,0,30,0,0.15,6,right_censored_at_last_observed_post_onset_timestamp,results/reviewer1_remaining/safety_traces/trace_shards/combined_executed_condition_safety_trace__fuzzy_relative_reliability__seed_16038.trace.csv.gz
combined_executed_condition_safety_trace,fuzzy_relative_reliability,16038,240,2,30,25,0.1,0.5058404800552256,0.7754106402732162,False,,0.4,0.0,0.0,0.0,0,0,0,0.15,6,right_censored_at_last_observed_post_onset_timestamp,results/reviewer1_remaining/safety_traces/trace_shards/combined_executed_condition_safety_trace__fuzzy_relative_reliability__seed_16038.trace.csv.gz
combined_executed_condition_safety_trace,fuzzy_relative_reliability,16038,240,3,30,25,0.1,0.5255074822525224,0.8012877729202562,False,,0.4,0.0,0.249999999999999,0.0,0,15,0,0.15,6,right_censored_at_last_observed_post_onset_timestamp,results/reviewer1_remaining/safety_traces/trace_shards/combined_executed_condition_safety_trace__fuzzy_relative_reliability__seed_16038.trace.csv.gz
combined_executed_condition_safety_trace,fuzzy_relative_reliability,16038,240,4,30,25,0.1,0.5407825185672612,0.8406929751651371,False,,0.4,0.0,0.2333333333333324,0.0,0,14,0,0.15,6,right_censored_at_last_observed_post_onset_timestamp,results/reviewer1_remaining/safety_traces/trace_shards/combined_executed_condition_safety_trace__fuzzy_relative_reliability__seed_16038.trace.csv.gz
combined_executed_condition_safety_trace,fuzzy_relative_reliability,16039,120,1,30,25,0.1,0.5343225607939275,0.8267179221767718,False,,0.4,0.0,0.499999999999998,0.0,0,30,0,0.15,6,right_censored_at_last_observed_post_onset_timestamp,results/reviewer1_remaining/safety_traces/trace_shards/combined_executed_condition_safety_trace__fuzzy_relative_reliability__seed_16039.trace.csv.gz
combined_executed_condition_safety_trace,fuzzy_relative_reliability,16039,120,2,30,25,0.1,0.5345747501891337,0.825270819344526,False,,0.4,0.0,0.499999999999998,0.0,0,30,0,0.15,6,right_censored_at_last_observed_post_onset_timestamp,results/reviewer1_remaining/safety_traces/trace_shards/combined_executed_condition_safety_trace__fuzzy_relative_reliability__seed_16039.trace.csv.gz
combined_executed_condition_safety_trace,fuzzy_relative_reliability,16039,120,3,30,25,0.1,0.5262525409274209,0.7975787589563056,False,,0.4,0.0,0.499999999999998,0.0,0,30,0,0.15,6,right_censored_at_last_observed_post_onset_timestamp,results/reviewer1_remaining/safety_traces/trace_shards/combined_executed_condition_safety_trace__fuzzy_relative_reliability__seed_16039.trace.csv.gz
combined_executed_condition_safety_trace,fuzzy_relative_reliability,16039,120,4,30,25,0.1,0.5632636777508724,0.8633997848079964,False,,0.4,0.0,0.16666666666666602,0.0,0,10,0,0.15,6,right_censored_at_last_observed_post_onset_timestamp,results/reviewer1_remaining/safety_traces/trace_shards/combined_executed_condition_safety_trace__fuzzy_relative_reliability__seed_16039.trace.csv.gz
combined_executed_condition_safety_trace,fuzzy_relative_reliability,16039,240,1,30,25,0.1,0.5408874199465816,0.8279524723504671,False,,0.4,0.0,0.08333333333333301,0.0,0,5,0,0.15,6,right_censored_at_last_observed_post_onset_timestamp,results/reviewer1_remaining/safety_traces/trace_shards/combined_executed_condition_safety_trace__fuzzy_relative_reliability__seed_16039.trace.csv.gz
combined_executed_condition_safety_trace,fuzzy_relative_reliability,16039,240,2,30,25,0.1,0.5648626080856799,0.8726207548599885,False,,0.4,0.0,0.0,0.0,0,0,0,0.15,6,right_censored_at_last_observed_post_onset_timestamp,results/reviewer1_remaining/safety_traces/trace_shards/combined_executed_condition_safety_trace__fuzzy_relative_reliability__seed_16039.trace.csv.gz
combined_executed_condition_safety_trace,fuzzy_relative_reliability,16039,240,3,30,25,0.1,0.531809600639136,0.8193841562592611,False,,0.4,0.0,0.499999999999998,0.0,0,30,0,0.15,6,right_censored_at_last_observed_post_onset_timestamp,results/reviewer1_remaining/safety_traces/trace_shards/combined_executed_condition_safety_trace__fuzzy_relative_reliability__seed_16039.trace.csv.gz
combined_executed_condition_safety_trace,fuzzy_relative_reliability,16039,240,4,30,25,0.1,0.5471651272873386,0.8364705989268102,False,,0.4,0.0,0.2833333333333322,0.0,0,17,0,0.15,6,right_censored_at_last_observed_post_onset_timestamp,results/reviewer1_remaining/safety_traces/trace_shards/combined_executed_condition_safety_trace__fuzzy_relative_reliability__seed_16039.trace.csv.gz
combined_executed_condition_safety_trace,selected_approximate_support,16030,120,1,30,25,0.1,0.556226202045661,0.8574604115191966,False,,0.4,0.0,0.499999999999998,0.0,0,30,0,0.15,6,right_censored_at_last_observed_post_onset_timestamp,results/reviewer1_remaining/safety_traces/trace_shards/combined_executed_condition_safety_trace__selected_approximate_support__seed_16030.trace.csv.gz
combined_executed_condition_safety_trace,selected_approximate_support,16030,120,2,30,25,0.1,0.5412570201253312,0.8330287160167359,False,,0.4,0.0,0.499999999999998,0.0,0,30,0,0.15,6,right_censored_at_last_observed_post_onset_timestamp,results/reviewer1_remaining/safety_traces/trace_shards/combined_executed_condition_safety_trace__selected_approximate_support__seed_16030.trace.csv.gz
combined_executed_condition_safety_trace,selected_approximate_support,16030,120,3,30,25,0.1,0.5225093102672578,0.8122482076395146,False,,0.4,0.0,0.499999999999998,0.0,0,30,0,0.15,6,right_censored_at_last_observed_post_onset_timestamp,results/reviewer1_remaining/safety_traces/trace_shards/combined_executed_condition_safety_trace__selected_approximate_support__seed_16030.trace.csv.gz
combined_executed_condition_safety_trace,selected_approximate_support,16030,120,4,30,25,0.1,0.5651418642451853,0.8778814502560864,False,,0.4,0.0,0.499999999999998,0.0,0,30,0,0.15,6,right_censored_at_last_observed_post_onset_timestamp,results/reviewer1_remaining/safety_traces/trace_shards/combined_executed_condition_safety_trace__selected_approximate_support__seed_16030.trace.csv.gz
combined_executed_condition_safety_trace,selected_approximate_support,16030,240,1,30,25,0.1,0.5366437112393552,0.8258264886776309,False,,0.4,0.0,0.499999999999998,0.0,0,30,0,0.15,6,right_censored_at_last_observed_post_onset_timestamp,results/reviewer1_remaining/safety_traces/trace_shards/combined_executed_condition_safety_trace__selected_approximate_support__seed_16030.trace.csv.gz
combined_executed_condition_safety_trace,selected_approximate_support,16030,240,2,30,25,0.1,0.5285349357235268,0.8253908786796149,False,,0.4,0.0,0.499999999999998,0.0,0,30,0,0.15,6,right_censored_at_last_observed_post_onset_timestamp,results/reviewer1_remaining/safety_traces/trace_shards/combined_executed_condition_safety_trace__selected_approximate_support__seed_16030.trace.csv.gz
combined_executed_condition_safety_trace,selected_approximate_support,16030,240,3,30,25,0.1,0.5337031936058374,0.8244519708973105,False,,0.4,0.0,0.499999999999998,0.0,0,30,0,0.15,6,right_censored_at_last_observed_post_onset_timestamp,results/reviewer1_remaining/safety_traces/trace_shards/combined_executed_condition_safety_trace__selected_approximate_support__seed_16030.trace.csv.gz
combined_executed_condition_safety_trace,selected_approximate_support,16030,240,4,30,25,0.1,0.5585702332112109,0.8561905790768769,False,,0.4,0.0,0.499999999999998,0.0,0,30,0,0.15,6,right_censored_at_last_observed_post_onset_timestamp,results/reviewer1_remaining/safety_traces/trace_shards/combined_executed_condition_safety_trace__selected_approximate_support__seed_16030.trace.csv.gz
combined_executed_condition_safety_trace,selected_approximate_support,16031,120,1,30,25,0.1,0.5762033750656645,0.9071780178425205,False,,0.4,0.0,0.499999999999998,0.0,0,30,0,0.15,6,right_censored_at_last_observed_post_onset_timestamp,results/reviewer1_remaining/safety_traces/trace_shards/combined_executed_condition_safety_trace__selected_approximate_support__seed_16031.trace.csv.gz
combined_executed_condition_safety_trace,selected_approximate_support,16031,120,2,30,25,0.1,0.5695846493459066,0.8990099762524427,False,,0.4,0.0,0.499999999999998,0.0,0,30,0,0.15,6,right_censored_at_last_observed_post_onset_timestamp,results/reviewer1_remaining/safety_traces/trace_shards/combined_executed_condition_safety_trace__selected_approximate_support__seed_16031.trace.csv.gz
combined_executed_condition_safety_trace,selected_approximate_support,16031,120,3,30,25,0.1,0.54100824894628,0.8333328200049102,False,,0.4,0.0,0.416666666666665,0.0,0,25,0,0.15,6,right_censored_at_last_observed_post_onset_timestamp,results/reviewer1_remaining/safety_traces/trace_shards/combined_executed_condition_safety_trace__selected_approximate_support__seed_16031.trace.csv.gz
combined_executed_condition_safety_trace,selected_approximate_support,16031,120,4,30,25,0.1,0.5490122916841997,0.857724500388833,False,,0.4,0.0,0.4666666666666648,0.0,0,28,0,0.15,6,right_censored_at_last_observed_post_onset_timestamp,results/reviewer1_remaining/safety_traces/trace_shards/combined_executed_condition_safety_trace__selected_approximate_support__seed_16031.trace.csv.gz
combined_executed_condition_safety_trace,selected_approximate_support,16031,240,1,30,25,0.1,0.5505092496881209,0.8644030235673363,False,,0.4,0.0,0.499999999999998,0.0,0,30,0,0.15,6,right_censored_at_last_observed_post_onset_timestamp,results/reviewer1_remaining/safety_traces/trace_shards/combined_executed_condition_safety_trace__selected_approximate_support__seed_16031.trace.csv.gz
combined_executed_condition_safety_trace,selected_approximate_support,16031,240,2,30,25,0.1,0.5117658397350293,0.7853856273507637,False,,0.4,0.0,0.499999999999998,0.0,0,30,0,0.15,6,right_censored_at_last_observed_post_onset_timestamp,results/reviewer1_remaining/safety_traces/trace_shards/combined_executed_condition_safety_trace__selected_approximate_support__seed_16031.trace.csv.gz
combined_executed_condition_safety_trace,selected_approximate_support,16031,240,3,30,25,0.1,0.5075740491838207,0.7746195702151528,False,,0.4,0.0,0.499999999999998,0.0999999999999996,0,30,6,0.15,6,right_censored_at_last_observed_post_onset_timestamp,results/reviewer1_remaining/safety_traces/trace_shards/combined_executed_condition_safety_trace__selected_approximate_support__seed_16031.trace.csv.gz
combined_executed_condition_safety_trace,selected_approximate_support,16031,240,4,30,25,0.1,0.5426008131469501,0.8297058585034769,False,,0.4,0.0,0.3499999999999986,0.0,0,21,0,0.15,6,right_censored_at_last_observed_post_onset_timestamp,results/reviewer1_remaining/safety_traces/trace_shards/combined_executed_condition_safety_trace__selected_approximate_support__seed_16031.trace.csv.gz
combined_executed_condition_safety_trace,selected_approximate_support,16032,120,1,30,25,0.1,0.5596780203082804,0.8808021369070443,False,,0.4,0.0,0.499999999999998,0.0,0,30,0,0.15,6,right_censored_at_last_observed_post_onset_timestamp,results/reviewer1_remaining/safety_traces/trace_shards/combined_executed_condition_safety_trace__selected_approximate_support__seed_16032.trace.csv.gz
combined_executed_condition_safety_trace,selected_approximate_support,16032,120,2,30,25,0.1,0.5546528840054342,0.8698148920905346,False,,0.4,0.0,0.0,0.0,0,0,0,0.15,6,right_censored_at_last_observed_post_onset_timestamp,results/reviewer1_remaining/safety_traces/trace_shards/combined_executed_condition_safety_trace__selected_approximate_support__seed_16032.trace.csv.gz
combined_executed_condition_safety_trace,selected_approximate_support,16032,120,3,30,25,0.1,0.5345454711396196,0.8347748881367415,False,,0.4,0.0,0.0,0.0,0,0,0,0.15,6,right_censored_at_last_observed_post_onset_timestamp,results/reviewer1_remaining/safety_traces/trace_shards/combined_executed_condition_safety_trace__selected_approximate_support__seed_16032.trace.csv.gz
combined_executed_condition_safety_trace,selected_approximate_support,16032,120,4,30,25,0.1,0.5530363558484026,0.8621062349762392,False,,0.4,0.0,0.499999999999998,0.0333333333333332,0,30,2,0.15,6,right_censored_at_last_observed_post_onset_timestamp,results/reviewer1_remaining/safety_traces/trace_shards/combined_executed_condition_safety_trace__selected_approximate_support__seed_16032.trace.csv.gz
combined_executed_condition_safety_trace,selected_approximate_support,16032,240,1,30,25,0.1,0.5548250348932545,0.8680641629255134,False,,0.4,0.0,0.499999999999998,0.0,0,30,0,0.15,6,right_censored_at_last_observed_post_onset_timestamp,results/reviewer1_remaining/safety_traces/trace_shards/combined_executed_condition_safety_trace__selected_approximate_support__seed_16032.trace.csv.gz
combined_executed_condition_safety_trace,selected_approximate_support,16032,240,2,30,25,0.1,0.5746587130349093,0.8911944813188275,False,,0.4,0.0,0.499999999999998,0.0,0,30,0,0.15,6,right_censored_at_last_observed_post_onset_timestamp,results/reviewer1_remaining/safety_traces/trace_shards/combined_executed_condition_safety_trace__selected_approximate_support__seed_16032.trace.csv.gz
combined_executed_condition_safety_trace,selected_approximate_support,16032,240,3,30,25,0.1,0.5470876654605497,0.8550516778405286,False,,0.4,0.0,0.0666666666666664,0.0,0,4,0,0.15,6,right_censored_at_last_observed_post_onset_timestamp,results/reviewer1_remaining/safety_traces/trace_shards/combined_executed_condition_safety_trace__selected_approximate_support__seed_16032.trace.csv.gz
combined_executed_condition_safety_trace,selected_approximate_support,16032,240,4,30,25,0.1,0.5525299613957424,0.8550459432283831,False,,0.4,0.0,0.499999999999998,0.0,0,30,0,0.15,6,right_censored_at_last_observed_post_onset_timestamp,results/reviewer1_remaining/safety_traces/trace_shards/combined_executed_condition_safety_trace__selected_approximate_support__seed_16032.trace.csv.gz
combined_executed_condition_safety_trace,selected_approximate_support,16033,120,1,30,25,0.1,0.5459385660001168,0.8571961269386071,False,,0.4,0.0,0.499999999999998,0.0,0,30,0,0.15,6,right_censored_at_last_observed_post_onset_timestamp,results/reviewer1_remaining/safety_traces/trace_shards/combined_executed_condition_safety_trace__selected_approximate_support__seed_16033.trace.csv.gz
combined_executed_condition_safety_trace,selected_approximate_support,16033,120,2,30,25,0.1,0.5545339593284458,0.859168028111061,False,,0.4,0.0,0.0,0.0,0,0,0,0.15,6,right_censored_at_last_observed_post_onset_timestamp,results/reviewer1_remaining/safety_traces/trace_shards/combined_executed_condition_safety_trace__selected_approximate_support__seed_16033.trace.csv.gz
combined_executed_condition_safety_trace,selected_approximate_support,16033,120,3,30,25,0.1,0.5926847692130233,0.9419201458449206,False,,0.4,0.0,0.499999999999998,0.0,0,30,0,0.15,6,right_censored_at_last_observed_post_onset_timestamp,results/reviewer1_remaining/safety_traces/trace_shards/combined_executed_condition_safety_trace__selected_approximate_support__seed_16033.trace.csv.gz
combined_executed_condition_safety_trace,selected_approximate_support,16033,120,4,30,25,0.1,0.5553631922271498,0.8662768946339988,False,,0.4,0.0,0.499999999999998,0.0,0,30,0,0.15,6,right_censored_at_last_observed_post_onset_timestamp,results/reviewer1_remaining/safety_traces/trace_shards/combined_executed_condition_safety_trace__selected_approximate_support__seed_16033.trace.csv.gz
combined_executed_condition_safety_trace,selected_approximate_support,16033,240,1,30,25,0.1,0.5415732069503517,0.8328900349527704,False,,0.4,0.0,0.499999999999998,0.0,0,30,0,0.15,6,right_censored_at_last_observed_post_onset_timestamp,results/reviewer1_remaining/safety_traces/trace_shards/combined_executed_condition_safety_trace__selected_approximate_support__seed_16033.trace.csv.gz
combined_executed_condition_safety_trace,selected_approximate_support,16033,240,2,30,25,0.1,0.5233995554339408,0.8101397290832643,False,,0.4,0.0,0.499999999999998,0.0,0,30,0,0.15,6,right_censored_at_last_observed_post_onset_timestamp,results/reviewer1_remaining/safety_traces/trace_shards/combined_executed_condition_safety_trace__selected_approximate_support__seed_16033.trace.csv.gz
combined_executed_condition_safety_trace,selected_approximate_support,16033,240,3,30,25,0.1,0.5577087111630549,0.8619725244173314,False,,0.4,0.0,0.1999999999999992,0.0,0,12,0,0.15,6,right_censored_at_last_observed_post_onset_timestamp,results/reviewer1_remaining/safety_traces/trace_shards/combined_executed_condition_safety_trace__selected_approximate_support__seed_16033.trace.csv.gz
combined_executed_condition_safety_trace,selected_approximate_support,16033,240,4,30,25,0.1,0.5195040211267483,0.8021982774732226,False,,0.4,0.0,0.499999999999998,0.0,0,30,0,0.15,6,right_censored_at_last_observed_post_onset_timestamp,results/reviewer1_remaining/safety_traces/trace_shards/combined_executed_condition_safety_trace__selected_approximate_support__seed_16033.trace.csv.gz
combined_executed_condition_safety_trace,selected_approximate_support,16034,120,1,30,25,0.1,0.5275270337137844,0.8261642860647186,False,,0.4,0.0,0.499999999999998,0.0,0,30,0,0.15,6,right_censored_at_last_observed_post_onset_timestamp,results/reviewer1_remaining/safety_traces/trace_shards/combined_executed_condition_safety_trace__selected_approximate_support__seed_16034.trace.csv.gz
combined_executed_condition_safety_trace,selected_approximate_support,16034,120,2,30,25,0.1,0.5808192327921535,0.9202884213146982,False,,0.4,0.0,0.3499999999999986,0.0,0,21,0,0.15,6,right_censored_at_last_observed_post_onset_timestamp,results/reviewer1_remaining/safety_traces/trace_shards/combined_executed_condition_safety_trace__selected_approximate_support__seed_16034.trace.csv.gz
combined_executed_condition_safety_trace,selected_approximate_support,16034,120,3,30,25,0.1,0.5628048216585216,0.8851069908565534,False,,0.4,0.0,0.2166666666666658,0.0,0,13,0,0.15,6,right_censored_at_last_observed_post_onset_timestamp,results/reviewer1_remaining/safety_traces/trace_shards/combined_executed_condition_safety_trace__selected_approximate_support__seed_16034.trace.csv.gz
combined_executed_condition_safety_trace,selected_approximate_support,16034,120,4,30,25,0.1,0.5863284451106435,0.9261852028478519,False,,0.4,0.0,0.499999999999998,0.0,0,30,0,0.15,6,right_censored_at_last_observed_post_onset_timestamp,results/reviewer1_remaining/safety_traces/trace_shards/combined_executed_condition_safety_trace__selected_approximate_support__seed_16034.trace.csv.gz
combined_executed_condition_safety_trace,selected_approximate_support,16034,240,1,30,25,0.1,0.5744629839570919,0.9040621353916662,False,,0.4,0.0,0.499999999999998,0.0,0,30,0,0.15,6,right_censored_at_last_observed_post_onset_timestamp,results/reviewer1_remaining/safety_traces/trace_shards/combined_executed_condition_safety_trace__selected_approximate_support__seed_16034.trace.csv.gz
combined_executed_condition_safety_trace,selected_approximate_support,16034,240,2,30,25,0.1,0.6038194511927083,0.9544103658270356,False,,0.4,0.0,0.499999999999998,0.0,0,30,0,0.15,6,right_censored_at_last_observed_post_onset_timestamp,results/reviewer1_remaining/safety_traces/trace_shards/combined_executed_condition_safety_trace__selected_approximate_support__seed_16034.trace.csv.gz
combined_executed_condition_safety_trace,selected_approximate_support,16034,240,3,30,25,0.1,0.5633807515520055,0.8768996212077592,False,,0.4,0.0,0.0,0.0,0,0,0,0.15,6,right_censored_at_last_observed_post_onset_timestamp,results/reviewer1_remaining/safety_traces/trace_shards/combined_executed_condition_safety_trace__selected_approximate_support__seed_16034.trace.csv.gz
combined_executed_condition_safety_trace,selected_approximate_support,16034,240,4,30,25,0.1,0.5497771394881192,0.852203629364767,False,,0.4,0.0,0.499999999999998,0.0,0,30,0,0.15,6,right_censored_at_last_observed_post_onset_timestamp,results/reviewer1_remaining/safety_traces/trace_shards/combined_executed_condition_safety_trace__selected_approximate_support__seed_16034.trace.csv.gz
combined_executed_condition_safety_trace,selected_approximate_support,16035,120,1,30,25,0.1,0.5312231593998984,0.8438476854999352,False,,0.4,0.0,0.499999999999998,0.0,0,30,0,0.15,6,right_censored_at_last_observed_post_onset_timestamp,results/reviewer1_remaining/safety_traces/trace_shards/combined_executed_condition_safety_trace__selected_approximate_support__seed_16035.trace.csv.gz
combined_executed_condition_safety_trace,selected_approximate_support,16035,120,2,30,25,0.1,0.5288932824983095,0.7942510684502033,False,,0.4,0.0,0.1499999999999994,0.0,0,9,0,0.15,6,right_censored_at_last_observed_post_onset_timestamp,results/reviewer1_remaining/safety_traces/trace_shards/combined_executed_condition_safety_trace__selected_approximate_support__seed_16035.trace.csv.gz
combined_executed_condition_safety_trace,selected_approximate_support,16035,120,3,30,25,0.1,0.5256384670561447,0.8056589915008531,False,,0.4,0.0,0.499999999999998,0.0,0,30,0,0.15,6,right_censored_at_last_observed_post_onset_timestamp,results/reviewer1_remaining/safety_traces/trace_shards/combined_executed_condition_safety_trace__selected_approximate_support__seed_16035.trace.csv.gz
combined_executed_condition_safety_trace,selected_approximate_support,16035,120,4,30,25,0.1,0.5418449959809309,0.8483801353884848,False,,0.4,0.0,0.3833333333333318,0.0,0,23,0,0.15,6,right_censored_at_last_observed_post_onset_timestamp,results/reviewer1_remaining/safety_traces/trace_shards/combined_executed_condition_safety_trace__selected_approximate_support__seed_16035.trace.csv.gz
combined_executed_condition_safety_trace,selected_approximate_support,16035,240,1,30,25,0.1,0.5668376401327815,0.9007501201412615,False,,0.4,0.0,0.499999999999998,0.0,0,30,0,0.15,6,right_censored_at_last_observed_post_onset_timestamp,results/reviewer1_remaining/safety_traces/trace_shards/combined_executed_condition_safety_trace__selected_approximate_support__seed_16035.trace.csv.gz
combined_executed_condition_safety_trace,selected_approximate_support,16035,240,2,30,25,0.1,0.5653256253807857,0.8920514775113125,False,,0.4,0.0,0.499999999999998,0.0499999999999998,0,30,3,0.15,6,right_censored_at_last_observed_post_onset_timestamp,results/reviewer1_remaining/safety_traces/trace_shards/combined_executed_condition_safety_trace__selected_approximate_support__seed_16035.trace.csv.gz
combined_executed_condition_safety_trace,selected_approximate_support,16035,240,3,30,25,0.1,0.53901151971644,0.8168252504821342,False,,0.4,0.0,0.1999999999999992,0.0,0,12,0,0.15,6,right_censored_at_last_observed_post_onset_timestamp,results/reviewer1_remaining/safety_traces/trace_shards/combined_executed_condition_safety_trace__selected_approximate_support__seed_16035.trace.csv.gz
combined_executed_condition_safety_trace,selected_approximate_support,16035,240,4,30,25,0.1,0.5135603385713998,0.7897928473937799,False,,0.4,0.0,0.499999999999998,0.0,0,30,0,0.15,6,right_censored_at_last_observed_post_onset_timestamp,results/reviewer1_remaining/safety_traces/trace_shards/combined_executed_condition_safety_trace__selected_approximate_support__seed_16035.trace.csv.gz
combined_executed_condition_safety_trace,selected_approximate_support,16036,120,1,30,25,0.1,0.5506083969733724,0.8722055451548741,False,,0.4,0.0,0.31666666666666543,0.0,0,19,0,0.15,6,right_censored_at_last_observed_post_onset_timestamp,results/reviewer1_remaining/safety_traces/trace_shards/combined_executed_condition_safety_trace__selected_approximate_support__seed_16036.trace.csv.gz
combined_executed_condition_safety_trace,selected_approximate_support,16036,120,2,30,25,0.1,0.5789425795345333,0.9102645257451626,False,,0.4,0.0,0.499999999999998,0.0,0,30,0,0.15,6,right_censored_at_last_observed_post_onset_timestamp,results/reviewer1_remaining/safety_traces/trace_shards/combined_executed_condition_safety_trace__selected_approximate_support__seed_16036.trace.csv.gz
combined_executed_condition_safety_trace,selected_approximate_support,16036,120,3,30,25,0.1,0.5429330230480306,0.8252507651124084,False,,0.4,0.0,0.3666666666666652,0.0,0,22,0,0.15,6,right_censored_at_last_observed_post_onset_timestamp,results/reviewer1_remaining/safety_traces/trace_shards/combined_executed_condition_safety_trace__selected_approximate_support__seed_16036.trace.csv.gz
combined_executed_condition_safety_trace,selected_approximate_support,16036,120,4,30,25,0.1,0.5213695607033045,0.7859215684327574,False,,0.4,0.0,0.0,0.0,0,0,0,0.15,6,right_censored_at_last_observed_post_onset_timestamp,results/reviewer1_remaining/safety_traces/trace_shards/combined_executed_condition_safety_trace__selected_approximate_support__seed_16036.trace.csv.gz
