environment,agent,seed,phase,correctness_target,inferential_status,support_bin_low,support_bin_high,eligible_decision_count,mean_support,correctness_rate,status,reason_if_unavailable
latency_only,selected_approximate_support,16025,eval,nominal_free_space_reference_action,reference_agreement_proxy_not_optimality,0.0,0.2,6,0.13522212064501787,0.0,available,
latency_only,selected_approximate_support,16025,eval,nominal_free_space_reference_action,reference_agreement_proxy_not_optimality,0.2,0.4,16,0.31089189817260265,0.0,available,
latency_only,selected_approximate_support,16025,eval,nominal_free_space_reference_action,reference_agreement_proxy_not_optimality,0.4,0.6000000000000001,41,0.5207470029630463,0.0,available,
latency_only,selected_approximate_support,16025,eval,nominal_free_space_reference_action,reference_agreement_proxy_not_optimality,0.6000000000000001,0.8,177,0.7149674934803142,0.0,available,
latency_only,selected_approximate_support,16026,eval,nominal_free_space_reference_action,reference_agreement_proxy_not_optimality,0.0,0.2,73,0.11202819953065997,0.0958904109589041,available,
latency_only,selected_approximate_support,16026,eval,nominal_free_space_reference_action,reference_agreement_proxy_not_optimality,0.2,0.4,18,0.3188029862855528,0.05555555555555555,available,
latency_only,selected_approximate_support,16026,eval,nominal_free_space_reference_action,reference_agreement_proxy_not_optimality,0.4,0.6000000000000001,20,0.50478895367315,0.0,available,
latency_only,selected_approximate_support,16026,eval,nominal_free_space_reference_action,reference_agreement_proxy_not_optimality,0.6000000000000001,0.8,129,0.6947987489387255,0.0,available,
latency_only,selected_approximate_support,16027,eval,nominal_free_space_reference_action,reference_agreement_proxy_not_optimality,0.0,0.2,33,0.026004405504578918,0.0,available,
latency_only,selected_approximate_support,16027,eval,nominal_free_space_reference_action,reference_agreement_proxy_not_optimality,0.2,0.4,6,0.32813241156222633,0.0,available,
latency_only,selected_approximate_support,16027,eval,nominal_free_space_reference_action,reference_agreement_proxy_not_optimality,0.4,0.6000000000000001,21,0.521459588043214,0.0,available,
latency_only,selected_approximate_support,16027,eval,nominal_free_space_reference_action,reference_agreement_proxy_not_optimality,0.6000000000000001,0.8,180,0.7040670934179534,0.0,available,
latency_only,selected_approximate_support,16028,eval,nominal_free_space_reference_action,reference_agreement_proxy_not_optimality,0.0,0.2,21,0.10157768164141959,0.0,available,
latency_only,selected_approximate_support,16028,eval,nominal_free_space_reference_action,reference_agreement_proxy_not_optimality,0.2,0.4,20,0.3087473013991232,0.0,available,
latency_only,selected_approximate_support,16028,eval,nominal_free_space_reference_action,reference_agreement_proxy_not_optimality,0.4,0.6000000000000001,38,0.5107476747251138,0.23684210526315788,available,
latency_only,selected_approximate_support,16028,eval,nominal_free_space_reference_action,reference_agreement_proxy_not_optimality,0.6000000000000001,0.8,161,0.709678664641284,0.09937888198757763,available,
latency_only,selected_approximate_support,16029,eval,nominal_free_space_reference_action,reference_agreement_proxy_not_optimality,0.0,0.2,68,0.09334161226124867,0.0,available,
latency_only,selected_approximate_support,16029,eval,nominal_free_space_reference_action,reference_agreement_proxy_not_optimality,0.2,0.4,12,0.29051986283516457,0.0,available,
latency_only,selected_approximate_support,16029,eval,nominal_free_space_reference_action,reference_agreement_proxy_not_optimality,0.4,0.6000000000000001,36,0.5110838869086917,0.0,available,
latency_only,selected_approximate_support,16029,eval,nominal_free_space_reference_action,reference_agreement_proxy_not_optimality,0.6000000000000001,0.8,124,0.713611092622151,0.0,available,
latency_only,selected_temporal_drqn,16000,eval,unavailable,not_available,,,0,,,not_available,support/correctness pair unavailable
latency_only,selected_temporal_drqn,16001,eval,unavailable,not_available,,,0,,,not_available,support/correctness pair unavailable
latency_only,selected_temporal_drqn,16002,eval,unavailable,not_available,,,0,,,not_available,support/correctness pair unavailable
latency_only,selected_temporal_drqn,16003,eval,unavailable,not_available,,,0,,,not_available,support/correctness pair unavailable
latency_only,selected_temporal_drqn,16004,eval,unavailable,not_available,,,0,,,not_available,support/correctness pair unavailable
latency_only,selected_temporal_drqn,16005,eval,unavailable,not_available,,,0,,,not_available,support/correctness pair unavailable
latency_only,selected_temporal_drqn,16006,eval,unavailable,not_available,,,0,,,not_available,support/correctness pair unavailable
latency_only,selected_temporal_drqn,16007,eval,unavailable,not_available,,,0,,,not_available,support/correctness pair unavailable
latency_only,selected_temporal_drqn,16008,eval,unavailable,not_available,,,0,,,not_available,support/correctness pair unavailable
latency_only,selected_temporal_drqn,16009,eval,unavailable,not_available,,,0,,,not_available,support/correctness pair unavailable
latency_only,selected_temporal_drqn,16010,eval,unavailable,not_available,,,0,,,not_available,support/correctness pair unavailable
latency_only,selected_temporal_drqn,16011,eval,unavailable,not_available,,,0,,,not_available,support/correctness pair unavailable
latency_only,selected_temporal_drqn,16012,eval,unavailable,not_available,,,0,,,not_available,support/correctness pair unavailable
latency_only,selected_temporal_drqn,16013,eval,unavailable,not_available,,,0,,,not_available,support/correctness pair unavailable
latency_only,selected_temporal_drqn,16014,eval,unavailable,not_available,,,0,,,not_available,support/correctness pair unavailable
latency_only,selected_temporal_drqn,16015,eval,unavailable,not_available,,,0,,,not_available,support/correctness pair unavailable
latency_only,selected_temporal_drqn,16016,eval,unavailable,not_available,,,0,,,not_available,support/correctness pair unavailable
latency_only,selected_temporal_drqn,16017,eval,unavailable,not_available,,,0,,,not_available,support/correctness pair unavailable
latency_only,selected_temporal_drqn,16018,eval,unavailable,not_available,,,0,,,not_available,support/correctness pair unavailable
latency_only,selected_temporal_drqn,16019,eval,unavailable,not_available,,,0,,,not_available,support/correctness pair unavailable
latency_only,selected_temporal_drqn,16020,eval,unavailable,not_available,,,0,,,not_available,support/correctness pair unavailable
latency_only,selected_temporal_drqn,16021,eval,unavailable,not_available,,,0,,,not_available,support/correctness pair unavailable
latency_only,selected_temporal_drqn,16022,eval,unavailable,not_available,,,0,,,not_available,support/correctness pair unavailable
latency_only,selected_temporal_drqn,16023,eval,unavailable,not_available,,,0,,,not_available,support/correctness pair unavailable
latency_only,selected_temporal_drqn,16024,eval,unavailable,not_available,,,0,,,not_available,support/correctness pair unavailable
latency_only,selected_temporal_drqn,16025,eval,unavailable,not_available,,,0,,,not_available,support/correctness pair unavailable
latency_only,selected_temporal_drqn,16026,eval,unavailable,not_available,,,0,,,not_available,support/correctness pair unavailable
latency_only,selected_temporal_drqn,16027,eval,unavailable,not_available,,,0,,,not_available,support/correctness pair unavailable
latency_only,selected_temporal_drqn,16028,eval,unavailable,not_available,,,0,,,not_available,support/correctness pair unavailable
latency_only,selected_temporal_drqn,16029,eval,unavailable,not_available,,,0,,,not_available,support/correctness pair unavailable
latency_only,sensorized_controller,16000,eval,unavailable,not_available,,,0,,,not_available,support/correctness pair unavailable
latency_only,sensorized_controller,16001,eval,unavailable,not_available,,,0,,,not_available,support/correctness pair unavailable
latency_only,sensorized_controller,16002,eval,unavailable,not_available,,,0,,,not_available,support/correctness pair unavailable
latency_only,sensorized_controller,16003,eval,unavailable,not_available,,,0,,,not_available,support/correctness pair unavailable
latency_only,sensorized_controller,16004,eval,unavailable,not_available,,,0,,,not_available,support/correctness pair unavailable
latency_only,sensorized_controller,16005,eval,unavailable,not_available,,,0,,,not_available,support/correctness pair unavailable
latency_only,sensorized_controller,16006,eval,unavailable,not_available,,,0,,,not_available,support/correctness pair unavailable
latency_only,sensorized_controller,16007,eval,unavailable,not_available,,,0,,,not_available,support/correctness pair unavailable
latency_only,sensorized_controller,16008,eval,unavailable,not_available,,,0,,,not_available,support/correctness pair unavailable
latency_only,sensorized_controller,16009,eval,unavailable,not_available,,,0,,,not_available,support/correctness pair unavailable
latency_only,sensorized_controller,16010,eval,unavailable,not_available,,,0,,,not_available,support/correctness pair unavailable
latency_only,sensorized_controller,16011,eval,unavailable,not_available,,,0,,,not_available,support/correctness pair unavailable
latency_only,sensorized_controller,16012,eval,unavailable,not_available,,,0,,,not_available,support/correctness pair unavailable
latency_only,sensorized_controller,16013,eval,unavailable,not_available,,,0,,,not_available,support/correctness pair unavailable
latency_only,sensorized_controller,16014,eval,unavailable,not_available,,,0,,,not_available,support/correctness pair unavailable
latency_only,sensorized_controller,16015,eval,unavailable,not_available,,,0,,,not_available,support/correctness pair unavailable
latency_only,sensorized_controller,16016,eval,unavailable,not_available,,,0,,,not_available,support/correctness pair unavailable
latency_only,sensorized_controller,16017,eval,unavailable,not_available,,,0,,,not_available,support/correctness pair unavailable
latency_only,sensorized_controller,16018,eval,unavailable,not_available,,,0,,,not_available,support/correctness pair unavailable
latency_only,sensorized_controller,16019,eval,unavailable,not_available,,,0,,,not_available,support/correctness pair unavailable
latency_only,sensorized_controller,16020,eval,unavailable,not_available,,,0,,,not_available,support/correctness pair unavailable
latency_only,sensorized_controller,16021,eval,unavailable,not_available,,,0,,,not_available,support/correctness pair unavailable
latency_only,sensorized_controller,16022,eval,unavailable,not_available,,,0,,,not_available,support/correctness pair unavailable
latency_only,sensorized_controller,16023,eval,unavailable,not_available,,,0,,,not_available,support/correctness pair unavailable
latency_only,sensorized_controller,16024,eval,unavailable,not_available,,,0,,,not_available,support/correctness pair unavailable
latency_only,sensorized_controller,16025,eval,unavailable,not_available,,,0,,,not_available,support/correctness pair unavailable
latency_only,sensorized_controller,16026,eval,unavailable,not_available,,,0,,,not_available,support/correctness pair unavailable
latency_only,sensorized_controller,16027,eval,unavailable,not_available,,,0,,,not_available,support/correctness pair unavailable
latency_only,sensorized_controller,16028,eval,unavailable,not_available,,,0,,,not_available,support/correctness pair unavailable
latency_only,sensorized_controller,16029,eval,unavailable,not_available,,,0,,,not_available,support/correctness pair unavailable
