environment,agent,seed,phase,checkpoint,episode,trace_steps,initial_trajectory_error,trajectory_error_mean,trajectory_error_min,trajectory_error_max,trajectory_error_final,recovery_event_count,recovery_event_occurred,constraint_steps,constraint_duration_seconds,saturation_steps,saturation_duration_seconds,target_visibility_fraction,target_visible_any,target_visible_all,episode_success,failure_stage,source_file
latency_only,selected_temporal_drqn,16022,eval,240,2,30,0.8762723495467684,0.8713096717993418,0.8667362332344055,0.8762416839599609,0.8667362332344055,1,1,17,0.2833333333333333,0,0.0,1.0,1,1,0,timeout_no_progress,results/reviewer1_remaining/sensorized_final/trace_shards/*.csv.gz
latency_only,selected_temporal_drqn,16022,eval,240,3,30,0.7959474711940053,0.7993196845054626,0.7949326634407043,0.8143648505210876,0.8143648505210876,0,0,30,0.5,0,0.0,1.0,1,1,0,timeout_no_progress,results/reviewer1_remaining/sensorized_final/trace_shards/*.csv.gz
latency_only,selected_temporal_drqn,16022,eval,240,4,30,0.8418785578160771,0.8475760757923126,0.8417829275131226,0.858708918094635,0.858708918094635,0,0,0,0.0,0,0.0,1.0,1,1,0,timeout_no_progress,results/reviewer1_remaining/sensorized_final/trace_shards/*.csv.gz
latency_only,selected_temporal_drqn,16023,eval,120,1,30,0.8710711066523021,0.8605133910973867,0.8306569457054138,0.8710317611694336,0.8306569457054138,0,0,30,0.5,0,0.0,1.0,1,1,0,timeout_no_progress,results/reviewer1_remaining/sensorized_final/trace_shards/*.csv.gz
latency_only,selected_temporal_drqn,16023,eval,120,2,30,0.8503828262023578,0.8446843028068542,0.8381749987602234,0.8503440618515015,0.8381749987602234,0,0,13,0.21666666666666667,0,0.0,1.0,1,1,0,timeout_no_progress,results/reviewer1_remaining/sensorized_final/trace_shards/*.csv.gz
latency_only,selected_temporal_drqn,16023,eval,120,3,30,0.8183317329209727,0.835877525806427,0.8180162310600281,0.888236939907074,0.888236939907074,0,0,20,0.3333333333333333,0,0.0,1.0,1,1,0,timeout_no_progress,results/reviewer1_remaining/sensorized_final/trace_shards/*.csv.gz
latency_only,selected_temporal_drqn,16023,eval,120,4,30,0.8580612950849917,0.8570613821347555,0.8558758497238159,0.8598019480705261,0.8598019480705261,0,0,22,0.36666666666666664,0,0.0,1.0,1,1,0,timeout_no_progress,results/reviewer1_remaining/sensorized_final/trace_shards/*.csv.gz
latency_only,selected_temporal_drqn,16023,eval,240,1,30,0.8481326186668369,0.842767616113027,0.8334347605705261,0.8481181859970093,0.8334347605705261,1,1,21,0.35,0,0.0,1.0,1,1,0,timeout_no_progress,results/reviewer1_remaining/sensorized_final/trace_shards/*.csv.gz
latency_only,selected_temporal_drqn,16023,eval,240,2,30,0.8087719050916157,0.8178701142470042,0.8087736964225769,0.8456540703773499,0.8456540703773499,0,0,30,0.5,0,0.0,1.0,1,1,0,timeout_no_progress,results/reviewer1_remaining/sensorized_final/trace_shards/*.csv.gz
latency_only,selected_temporal_drqn,16023,eval,240,3,30,0.8753597479617489,0.846095456679662,0.7727597951889038,0.8753812313079834,0.7727597951889038,1,1,25,0.4166666666666667,0,0.0,1.0,1,1,0,timeout_partial_progress,results/reviewer1_remaining/sensorized_final/trace_shards/*.csv.gz
latency_only,selected_temporal_drqn,16023,eval,240,4,30,0.8488894245697257,0.8169129371643067,0.7409473061561584,0.8488908410072327,0.7409473061561584,0,0,0,0.0,0,0.0,1.0,1,1,0,timeout_partial_progress,results/reviewer1_remaining/sensorized_final/trace_shards/*.csv.gz
latency_only,selected_temporal_drqn,16024,eval,120,1,30,0.8455220971848048,0.8418187260627746,0.8316692113876343,0.8455005288124084,0.8316692113876343,0,0,30,0.5,0,0.0,1.0,1,1,0,timeout_no_progress,results/reviewer1_remaining/sensorized_final/trace_shards/*.csv.gz
latency_only,selected_temporal_drqn,16024,eval,120,2,30,0.8322443162497497,0.8382818977038066,0.8321537971496582,0.843948245048523,0.843885064125061,0,0,0,0.0,0,0.0,1.0,1,1,0,timeout_no_progress,results/reviewer1_remaining/sensorized_final/trace_shards/*.csv.gz
latency_only,selected_temporal_drqn,16024,eval,120,3,30,0.8501102407397604,0.8496302167574564,0.8424700498580933,0.8520973920822144,0.8424700498580933,0,0,30,0.5,0,0.0,1.0,1,1,0,timeout_no_progress,results/reviewer1_remaining/sensorized_final/trace_shards/*.csv.gz
latency_only,selected_temporal_drqn,16024,eval,120,4,30,0.8057586392590422,0.8113252401351929,0.8046237826347351,0.8334165215492249,0.8334165215492249,0,0,30,0.5,0,0.0,1.0,1,1,0,timeout_no_progress,results/reviewer1_remaining/sensorized_final/trace_shards/*.csv.gz
latency_only,selected_temporal_drqn,16024,eval,240,1,30,0.8088761338896296,0.7896328270435333,0.7379702925682068,0.809016227722168,0.7379702925682068,0,0,30,0.5,0,0.0,1.0,1,1,0,timeout_partial_progress,results/reviewer1_remaining/sensorized_final/trace_shards/*.csv.gz
latency_only,selected_temporal_drqn,16024,eval,240,2,30,0.8365568322911611,0.8212360779444376,0.7838637828826904,0.8365193009376526,0.7838637828826904,0,0,30,0.5,0,0.0,1.0,1,1,0,timeout_partial_progress,results/reviewer1_remaining/sensorized_final/trace_shards/*.csv.gz
latency_only,selected_temporal_drqn,16024,eval,240,3,30,0.8331027367515005,0.8324860513210297,0.8285674452781677,0.8442904353141785,0.8442904353141785,0,0,30,0.5,0,0.0,1.0,1,1,0,timeout_no_progress,results/reviewer1_remaining/sensorized_final/trace_shards/*.csv.gz
latency_only,selected_temporal_drqn,16024,eval,240,4,30,0.8397273370568166,0.8228711446126302,0.7829487323760986,0.8397260308265686,0.7829487323760986,0,0,30,0.5,0,0.0,1.0,1,1,0,timeout_partial_progress,results/reviewer1_remaining/sensorized_final/trace_shards/*.csv.gz
latency_only,selected_temporal_drqn,16025,eval,120,1,30,0.8558555536013129,0.8427130937576294,0.7939465641975403,0.8571589589118958,0.7939465641975403,0,0,9,0.15,0,0.0,1.0,1,1,0,timeout_partial_progress,results/reviewer1_remaining/sensorized_final/trace_shards/*.csv.gz
latency_only,selected_temporal_drqn,16025,eval,120,2,30,0.8248558736719402,0.803244698047638,0.7401684522628784,0.8250212669372559,0.7401684522628784,0,0,30,0.5,0,0.0,1.0,1,1,0,timeout_partial_progress,results/reviewer1_remaining/sensorized_final/trace_shards/*.csv.gz
latency_only,selected_temporal_drqn,16025,eval,120,3,30,0.8236700915005096,0.8001715819040934,0.7343889474868774,0.8236690163612366,0.7343889474868774,0,0,30,0.5,0,0.0,1.0,1,1,0,timeout_partial_progress,results/reviewer1_remaining/sensorized_final/trace_shards/*.csv.gz
latency_only,selected_temporal_drqn,16025,eval,120,4,30,0.8464866763143793,0.8394383231798808,0.8256394863128662,0.8464375734329224,0.8256394863128662,0,0,28,0.4666666666666667,0,0.0,1.0,1,1,0,timeout_no_progress,results/reviewer1_remaining/sensorized_final/trace_shards/*.csv.gz
latency_only,selected_temporal_drqn,16025,eval,240,1,30,0.8493156991400576,0.8704146047433218,0.849247932434082,0.9228767156600952,0.9228767156600952,0,0,0,0.0,0,0.0,1.0,1,1,0,timeout_no_progress,results/reviewer1_remaining/sensorized_final/trace_shards/*.csv.gz
latency_only,selected_temporal_drqn,16025,eval,240,2,30,0.8375569878100899,0.8452641149361928,0.8375715017318726,0.8647148609161377,0.8647148609161377,0,0,18,0.3,0,0.0,1.0,1,1,0,timeout_no_progress,results/reviewer1_remaining/sensorized_final/trace_shards/*.csv.gz
latency_only,selected_temporal_drqn,16025,eval,240,3,30,0.8687783443840726,0.8521676599979401,0.8174620270729065,0.868739902973175,0.8174620270729065,1,1,7,0.11666666666666667,0,0.0,1.0,1,1,0,timeout_partial_progress,results/reviewer1_remaining/sensorized_final/trace_shards/*.csv.gz
latency_only,selected_temporal_drqn,16025,eval,240,4,30,0.8087170271541768,0.7864046176274617,0.7417654991149902,0.8086285591125488,0.7417654991149902,0,0,0,0.0,0,0.0,1.0,1,1,0,timeout_partial_progress,results/reviewer1_remaining/sensorized_final/trace_shards/*.csv.gz
latency_only,selected_temporal_drqn,16026,eval,120,1,30,0.8242809027197474,0.8337741474310557,0.8243019580841064,0.8536155223846436,0.8536155223846436,0,0,30,0.5,0,0.0,1.0,1,1,0,timeout_no_progress,results/reviewer1_remaining/sensorized_final/trace_shards/*.csv.gz
latency_only,selected_temporal_drqn,16026,eval,120,2,30,0.8514260368907973,0.8557340860366821,0.851466178894043,0.8590556383132935,0.8545339107513428,1,1,21,0.35,0,0.0,1.0,1,1,0,timeout_no_progress,results/reviewer1_remaining/sensorized_final/trace_shards/*.csv.gz
latency_only,selected_temporal_drqn,16026,eval,120,3,30,0.8195094968270169,0.8244663099447886,0.819488525390625,0.8378089666366577,0.8378089666366577,0,0,30,0.5,0,0.0,1.0,1,1,0,timeout_no_progress,results/reviewer1_remaining/sensorized_final/trace_shards/*.csv.gz
latency_only,selected_temporal_drqn,16026,eval,120,4,30,0.8228317142621222,0.8389747281869252,0.8229049444198608,0.8685126900672913,0.8685126900672913,0,0,30,0.5,0,0.0,1.0,1,1,0,timeout_no_progress,results/reviewer1_remaining/sensorized_final/trace_shards/*.csv.gz
latency_only,selected_temporal_drqn,16026,eval,240,1,30,0.875638431795365,0.8656400680541992,0.8279178142547607,0.8768368363380432,0.8279178142547607,1,1,28,0.4666666666666667,0,0.0,1.0,1,1,0,timeout_no_progress,results/reviewer1_remaining/sensorized_final/trace_shards/*.csv.gz
latency_only,selected_temporal_drqn,16026,eval,240,2,30,0.8260994920676463,0.8288620173931122,0.8253660202026367,0.8419924378395081,0.8419924378395081,0,0,30,0.5,0,0.0,1.0,1,1,0,timeout_no_progress,results/reviewer1_remaining/sensorized_final/trace_shards/*.csv.gz
latency_only,selected_temporal_drqn,16026,eval,240,3,30,0.876579848438441,0.8820112744967142,0.8760808110237122,0.9017913341522216,0.9017913341522216,0,0,11,0.18333333333333332,0,0.0,1.0,1,1,0,timeout_no_progress,results/reviewer1_remaining/sensorized_final/trace_shards/*.csv.gz
latency_only,selected_temporal_drqn,16026,eval,240,4,30,0.8243741457830537,0.8166529814402262,0.7891732454299927,0.8252233266830444,0.7891732454299927,0,0,30,0.5,0,0.0,1.0,1,1,0,timeout_no_progress,results/reviewer1_remaining/sensorized_final/trace_shards/*.csv.gz
latency_only,selected_temporal_drqn,16027,eval,120,1,30,0.8306134229158083,0.829796294371287,0.8257670998573303,0.8420706987380981,0.8420706987380981,0,0,28,0.4666666666666667,0,0.0,1.0,1,1,0,timeout_no_progress,results/reviewer1_remaining/sensorized_final/trace_shards/*.csv.gz
latency_only,selected_temporal_drqn,16027,eval,120,2,30,0.8624891834768479,0.844435042142868,0.7958647608757019,0.8625654578208923,0.7958647608757019,1,1,18,0.3,0,0.0,1.0,1,1,0,timeout_partial_progress,results/reviewer1_remaining/sensorized_final/trace_shards/*.csv.gz
latency_only,selected_temporal_drqn,16027,eval,120,3,30,0.8855407449136338,0.88888987104098,0.8855799436569214,0.8965329527854919,0.8965329527854919,0,0,0,0.0,0,0.0,1.0,1,1,0,timeout_no_progress,results/reviewer1_remaining/sensorized_final/trace_shards/*.csv.gz
latency_only,selected_temporal_drqn,16027,eval,120,4,30,0.85207937894684,0.840499875942866,0.8038892149925232,0.852232813835144,0.8038892149925232,1,1,21,0.35,0,0.0,1.0,1,1,0,timeout_no_progress,results/reviewer1_remaining/sensorized_final/trace_shards/*.csv.gz
latency_only,selected_temporal_drqn,16027,eval,240,1,30,0.8395091799668782,0.8588623245557149,0.8390870690345764,0.9150289297103882,0.9150289297103882,0,0,20,0.3333333333333333,0,0.0,1.0,1,1,0,timeout_no_progress,results/reviewer1_remaining/sensorized_final/trace_shards/*.csv.gz
latency_only,selected_temporal_drqn,16027,eval,240,2,30,0.8748284085785157,0.8791077037652334,0.8748594522476196,0.8924601078033447,0.8924601078033447,0,0,30,0.5,0,0.0,1.0,1,1,0,timeout_no_progress,results/reviewer1_remaining/sensorized_final/trace_shards/*.csv.gz
latency_only,selected_temporal_drqn,16027,eval,240,3,30,0.8760668554181206,0.8935522258281707,0.8758653998374939,0.9346728324890136,0.9346728324890136,0,0,30,0.5,0,0.0,1.0,1,1,0,timeout_no_progress,results/reviewer1_remaining/sensorized_final/trace_shards/*.csv.gz
latency_only,selected_temporal_drqn,16027,eval,240,4,30,0.8125698361311849,0.8304089506467184,0.8125893473625183,0.8818252682685852,0.8818252682685852,0,0,3,0.05,0,0.0,1.0,1,1,0,timeout_no_progress,results/reviewer1_remaining/sensorized_final/trace_shards/*.csv.gz
latency_only,selected_temporal_drqn,16028,eval,120,1,30,0.8518117363898617,0.8446489214897156,0.8281019926071167,0.852006733417511,0.8281019926071167,0,0,17,0.2833333333333333,0,0.0,1.0,1,1,0,timeout_no_progress,results/reviewer1_remaining/sensorized_final/trace_shards/*.csv.gz
latency_only,selected_temporal_drqn,16028,eval,120,2,30,0.8318955174596326,0.8170603613058726,0.7734158635139465,0.8318910598754883,0.7734158635139465,0,0,30,0.5,0,0.0,1.0,1,1,0,timeout_partial_progress,results/reviewer1_remaining/sensorized_final/trace_shards/*.csv.gz
latency_only,selected_temporal_drqn,16028,eval,120,3,30,0.822091787668465,0.8108777026335399,0.7900330424308777,0.8220692276954651,0.7900330424308777,0,0,30,0.5,0,0.0,1.0,1,1,0,timeout_no_progress,results/reviewer1_remaining/sensorized_final/trace_shards/*.csv.gz
latency_only,selected_temporal_drqn,16028,eval,120,4,30,0.8190681688773076,0.7977230846881866,0.743014931678772,0.8190466165542603,0.743014931678772,0,0,30,0.5,0,0.0,1.0,1,1,0,timeout_partial_progress,results/reviewer1_remaining/sensorized_final/trace_shards/*.csv.gz
latency_only,selected_temporal_drqn,16028,eval,240,1,30,0.8303383904959455,0.824157585700353,0.8109142184257507,0.8305675983428955,0.8109142184257507,0,0,30,0.5,0,0.0,1.0,1,1,0,timeout_no_progress,results/reviewer1_remaining/sensorized_final/trace_shards/*.csv.gz
latency_only,selected_temporal_drqn,16028,eval,240,2,30,0.8365039061211337,0.8294355372587839,0.8120602965354919,0.8366708159446716,0.8120602965354919,0,0,30,0.5,0,0.0,1.0,1,1,0,timeout_no_progress,results/reviewer1_remaining/sensorized_final/trace_shards/*.csv.gz
latency_only,selected_temporal_drqn,16028,eval,240,3,30,0.8255294380883337,0.7983058373133342,0.7343694567680359,0.8254842162132263,0.7343694567680359,0,0,30,0.5,0,0.0,1.0,1,1,0,timeout_partial_progress,results/reviewer1_remaining/sensorized_final/trace_shards/*.csv.gz
latency_only,selected_temporal_drqn,16028,eval,240,4,30,0.8478165733217683,0.8442187666893005,0.8377708196640015,0.847946047782898,0.8377708196640015,0,0,30,0.5,0,0.0,1.0,1,1,0,timeout_no_progress,results/reviewer1_remaining/sensorized_final/trace_shards/*.csv.gz
latency_only,selected_temporal_drqn,16029,eval,120,1,30,0.8155221634904545,0.8207412401835124,0.8155480623245239,0.8327046036720276,0.8327046036720276,0,0,30,0.5,0,0.0,1.0,1,1,0,timeout_no_progress,results/reviewer1_remaining/sensorized_final/trace_shards/*.csv.gz
latency_only,selected_temporal_drqn,16029,eval,120,2,30,0.8450102391857391,0.8515928864479065,0.8449723720550537,0.8661871552467346,0.8661871552467346,0,0,0,0.0,0,0.0,1.0,1,1,0,timeout_no_progress,results/reviewer1_remaining/sensorized_final/trace_shards/*.csv.gz
latency_only,selected_temporal_drqn,16029,eval,120,3,30,0.8680625289040298,0.8796284914016723,0.8681288957595825,0.9008379578590392,0.9008379578590392,0,0,30,0.5,0,0.0,1.0,1,1,0,timeout_no_progress,results/reviewer1_remaining/sensorized_final/trace_shards/*.csv.gz
latency_only,selected_temporal_drqn,16029,eval,120,4,30,0.8146151654199101,0.8236189643541972,0.8146404027938843,0.8441889882087708,0.8441889882087708,0,0,28,0.4666666666666667,0,0.0,1.0,1,1,0,timeout_no_progress,results/reviewer1_remaining/sensorized_final/trace_shards/*.csv.gz
latency_only,selected_temporal_drqn,16029,eval,240,1,30,0.833336295180258,0.8521235585212708,0.8324444890022278,0.908777952194214,0.908777952194214,0,0,30,0.5,0,0.0,1.0,1,1,0,timeout_no_progress,results/reviewer1_remaining/sensorized_final/trace_shards/*.csv.gz
latency_only,selected_temporal_drqn,16029,eval,240,2,30,0.8558932004620883,0.8543236712614696,0.852588951587677,0.8572279214859009,0.8572279214859009,0,0,26,0.43333333333333335,0,0.0,1.0,1,1,0,timeout_no_progress,results/reviewer1_remaining/sensorized_final/trace_shards/*.csv.gz
latency_only,selected_temporal_drqn,16029,eval,240,3,30,0.8641162566937586,0.8476226786772411,0.8132970929145813,0.8640551567077637,0.8132970929145813,1,1,24,0.4,0,0.0,1.0,1,1,0,timeout_partial_progress,results/reviewer1_remaining/sensorized_final/trace_shards/*.csv.gz
latency_only,selected_temporal_drqn,16029,eval,240,4,30,0.8288836480090477,0.8386946280797323,0.8288910984992981,0.8685353994369507,0.8685353994369507,0,0,16,0.26666666666666666,0,0.0,1.0,1,1,0,timeout_no_progress,results/reviewer1_remaining/sensorized_final/trace_shards/*.csv.gz
latency_only,sensorized_controller,16000,eval,120,1,30,0.8589377239308676,0.8262997289498647,0.7598831653594971,0.8589181900024414,0.7598831653594971,1,1,11,0.18333333333333332,0,0.0,1.0,1,1,0,timeout_partial_progress,results/reviewer1_remaining/sensorized_final/trace_shards/*.csv.gz
latency_only,sensorized_controller,16000,eval,120,2,30,0.8513835352285637,0.8239247461160024,0.759922444820404,0.8513951897621155,0.759922444820404,0,0,19,0.31666666666666665,0,0.0,1.0,1,1,0,timeout_partial_progress,results/reviewer1_remaining/sensorized_final/trace_shards/*.csv.gz
latency_only,sensorized_controller,16000,eval,120,3,30,0.8264007555054899,0.7918974498907725,0.7228226065635681,0.8263767957687378,0.7228226065635681,0,0,30,0.5,0,0.0,1.0,1,1,0,timeout_partial_progress,results/reviewer1_remaining/sensorized_final/trace_shards/*.csv.gz
latency_only,sensorized_controller,16000,eval,120,4,30,0.852405607147915,0.8186282336711883,0.7535541653633118,0.8523634672164917,0.7535541653633118,1,1,8,0.13333333333333333,0,0.0,1.0,1,1,0,timeout_partial_progress,results/reviewer1_remaining/sensorized_final/trace_shards/*.csv.gz
latency_only,sensorized_controller,16000,eval,240,1,30,0.8701375410111829,0.8400553266207377,0.7768861651420593,0.8701353669166565,0.7768861651420593,1,1,19,0.31666666666666665,0,0.0,1.0,1,1,0,timeout_partial_progress,results/reviewer1_remaining/sensorized_final/trace_shards/*.csv.gz
latency_only,sensorized_controller,16000,eval,240,2,30,0.8475026018341384,0.8133253335952759,0.7449891567230225,0.8474622368812561,0.7449891567230225,0,0,30,0.5,0,0.0,1.0,1,1,0,timeout_partial_progress,results/reviewer1_remaining/sensorized_final/trace_shards/*.csv.gz
latency_only,sensorized_controller,16000,eval,240,3,30,0.8323223358693782,0.8041671137015025,0.7392786741256714,0.8324224352836609,0.7392786741256714,0,0,30,0.5,0,0.0,1.0,1,1,0,timeout_partial_progress,results/reviewer1_remaining/sensorized_final/trace_shards/*.csv.gz
latency_only,sensorized_controller,16000,eval,240,4,30,0.8486256704573445,0.8168242732683818,0.7504743933677673,0.8486029505729675,0.7504743933677673,0,0,30,0.5,0,0.0,1.0,1,1,0,timeout_partial_progress,results/reviewer1_remaining/sensorized_final/trace_shards/*.csv.gz
latency_only,sensorized_controller,16001,eval,120,1,30,0.8507804516334911,0.8206020295619965,0.7575145959854126,0.8507634401321411,0.7575145959854126,0,0,30,0.5,0,0.0,1.0,1,1,0,timeout_partial_progress,results/reviewer1_remaining/sensorized_final/trace_shards/*.csv.gz
latency_only,sensorized_controller,16001,eval,120,2,30,0.8743333873319988,0.8434666732947032,0.7787858843803406,0.8743330240249634,0.7787858843803406,0,0,30,0.5,0,0.0,1.0,1,1,0,timeout_partial_progress,results/reviewer1_remaining/sensorized_final/trace_shards/*.csv.gz
latency_only,sensorized_controller,16001,eval,120,3,30,0.8909455184425451,0.8588538428147634,0.7909878492355347,0.8909069895744324,0.7909878492355347,0,0,30,0.5,0,0.0,1.0,1,1,0,timeout_partial_progress,results/reviewer1_remaining/sensorized_final/trace_shards/*.csv.gz
latency_only,sensorized_controller,16001,eval,120,4,30,0.8569166629011509,0.823992653687795,0.7572886943817139,0.8568992614746094,0.7572886943817139,1,1,13,0.21666666666666667,0,0.0,1.0,1,1,0,timeout_partial_progress,results/reviewer1_remaining/sensorized_final/trace_shards/*.csv.gz
latency_only,sensorized_controller,16001,eval,240,1,30,0.8634840590911572,0.8313851813475291,0.7650248408317566,0.8634687066078186,0.7650248408317566,0,0,0,0.0,0,0.0,1.0,1,1,0,timeout_partial_progress,results/reviewer1_remaining/sensorized_final/trace_shards/*.csv.gz
latency_only,sensorized_controller,16001,eval,240,2,30,0.8521144984091641,0.8202776769797008,0.7528650164604187,0.8521295189857483,0.7528650164604187,0,0,20,0.3333333333333333,0,0.0,1.0,1,1,0,timeout_partial_progress,results/reviewer1_remaining/sensorized_final/trace_shards/*.csv.gz
latency_only,sensorized_controller,16001,eval,240,3,30,0.8350247175501143,0.8028122325738271,0.735357940196991,0.8350164294242859,0.735357940196991,0,0,30,0.5,0,0.0,1.0,1,1,0,timeout_partial_progress,results/reviewer1_remaining/sensorized_final/trace_shards/*.csv.gz
latency_only,sensorized_controller,16001,eval,240,4,30,0.8733362753626445,0.8405596017837524,0.7719665169715881,0.8732922077178955,0.7719665169715881,0,0,30,0.5,0,0.0,1.0,1,1,0,timeout_partial_progress,results/reviewer1_remaining/sensorized_final/trace_shards/*.csv.gz
latency_only,sensorized_controller,16002,eval,120,1,30,0.8405293516934332,0.8064074595769246,0.7402796149253845,0.8404908776283264,0.7402796149253845,0,0,0,0.0,0,0.0,1.0,1,1,0,timeout_partial_progress,results/reviewer1_remaining/sensorized_final/trace_shards/*.csv.gz
latency_only,sensorized_controller,16002,eval,120,2,30,0.8120266276883582,0.7835309406121572,0.7196838855743408,0.8120741248130798,0.7196838855743408,0,0,30,0.5,0,0.0,1.0,1,1,0,timeout_partial_progress,results/reviewer1_remaining/sensorized_final/trace_shards/*.csv.gz
latency_only,sensorized_controller,16002,eval,120,3,30,0.8444289461007821,0.8108939150969188,0.7438842058181763,0.8444100618362427,0.7438842058181763,0,0,25,0.4166666666666667,0,0.0,1.0,1,1,0,timeout_partial_progress,results/reviewer1_remaining/sensorized_final/trace_shards/*.csv.gz
latency_only,sensorized_controller,16002,eval,120,4,30,0.8608842147302725,0.827065912882487,0.7588214874267578,0.8608185052871704,0.7588214874267578,1,1,8,0.13333333333333333,0,0.0,1.0,1,1,0,timeout_partial_progress,results/reviewer1_remaining/sensorized_final/trace_shards/*.csv.gz
latency_only,sensorized_controller,16002,eval,240,1,30,0.8483652482692555,0.8170253853003184,0.7526965737342834,0.8483412861824036,0.7526965737342834,1,1,7,0.11666666666666667,0,0.0,1.0,1,1,0,timeout_partial_progress,results/reviewer1_remaining/sensorized_final/trace_shards/*.csv.gz
latency_only,sensorized_controller,16002,eval,240,2,30,0.8682354116085205,0.8369486014048259,0.7702964544296265,0.8682317733764648,0.7702964544296265,0,0,30,0.5,0,0.0,1.0,1,1,0,timeout_partial_progress,results/reviewer1_remaining/sensorized_final/trace_shards/*.csv.gz
latency_only,sensorized_controller,16002,eval,240,3,30,0.8587394414453308,0.8242969512939453,0.7552404403686523,0.8587125539779663,0.7552404403686523,1,1,12,0.2,0,0.0,1.0,1,1,0,timeout_partial_progress,results/reviewer1_remaining/sensorized_final/trace_shards/*.csv.gz
latency_only,sensorized_controller,16002,eval,240,4,30,0.8174722885406335,0.7865680237611135,0.7216768264770508,0.8174722790718079,0.7216768264770508,1,1,27,0.45,0,0.0,1.0,1,1,0,timeout_partial_progress,results/reviewer1_remaining/sensorized_final/trace_shards/*.csv.gz
latency_only,sensorized_controller,16003,eval,120,1,30,0.8630568934883031,0.8283553183078766,0.7601234912872314,0.8630020618438721,0.7601234912872314,1,1,12,0.2,0,0.0,1.0,1,1,0,timeout_partial_progress,results/reviewer1_remaining/sensorized_final/trace_shards/*.csv.gz
latency_only,sensorized_controller,16003,eval,120,2,30,0.8191200669516637,0.7923317511876424,0.7289009094238281,0.8192146420478821,0.7289009094238281,1,1,23,0.3833333333333333,0,0.0,1.0,1,1,0,timeout_partial_progress,results/reviewer1_remaining/sensorized_final/trace_shards/*.csv.gz
latency_only,sensorized_controller,16003,eval,120,3,30,0.8317546067951388,0.7993954400221507,0.7323372960090637,0.8316952586174011,0.7323372960090637,0,0,30,0.5,0,0.0,1.0,1,1,0,timeout_partial_progress,results/reviewer1_remaining/sensorized_final/trace_shards/*.csv.gz
latency_only,sensorized_controller,16003,eval,120,4,30,0.8527628957649012,0.8217797935009002,0.7548441886901855,0.8527608513832092,0.7548441886901855,1,1,13,0.21666666666666667,0,0.0,1.0,1,1,0,timeout_partial_progress,results/reviewer1_remaining/sensorized_final/trace_shards/*.csv.gz
latency_only,sensorized_controller,16003,eval,240,1,30,0.8297346544905272,0.7978350897630055,0.729941189289093,0.8297418355941772,0.729941189289093,0,0,30,0.5,0,0.0,1.0,1,1,0,timeout_partial_progress,results/reviewer1_remaining/sensorized_final/trace_shards/*.csv.gz
latency_only,sensorized_controller,16003,eval,240,2,30,0.8300408396072239,0.8002127786477407,0.7358227372169495,0.8300313949584961,0.7358227372169495,0,0,30,0.5,0,0.0,1.0,1,1,0,timeout_partial_progress,results/reviewer1_remaining/sensorized_final/trace_shards/*.csv.gz
latency_only,sensorized_controller,16003,eval,240,3,30,0.8204972614204589,0.7891833166281382,0.7244179844856262,0.8204885721206665,0.7244179844856262,0,0,30,0.5,0,0.0,1.0,1,1,0,timeout_partial_progress,results/reviewer1_remaining/sensorized_final/trace_shards/*.csv.gz
latency_only,sensorized_controller,16003,eval,240,4,30,0.8198792556820214,0.7874981323877971,0.7209128737449646,0.8198221921920776,0.7209128737449646,0,0,30,0.5,0,0.0,1.0,1,1,0,timeout_partial_progress,results/reviewer1_remaining/sensorized_final/trace_shards/*.csv.gz
latency_only,sensorized_controller,16004,eval,120,1,30,0.8422483443756235,0.8129483958085378,0.7466554641723633,0.8422814607620239,0.7466554641723633,0,0,30,0.5,0,0.0,1.0,1,1,0,timeout_partial_progress,results/reviewer1_remaining/sensorized_final/trace_shards/*.csv.gz
latency_only,sensorized_controller,16004,eval,120,2,30,0.8061119208321611,0.7743942538897196,0.7092035412788391,0.8060687184333801,0.7092035412788391,0,0,0,0.0,0,0.0,1.0,1,1,0,timeout_partial_progress,results/reviewer1_remaining/sensorized_final/trace_shards/*.csv.gz
latency_only,sensorized_controller,16004,eval,120,3,30,0.8455005307078589,0.8141839146614075,0.7473477721214294,0.845478892326355,0.7473477721214294,0,0,30,0.5,0,0.0,1.0,1,1,0,timeout_partial_progress,results/reviewer1_remaining/sensorized_final/trace_shards/*.csv.gz
latency_only,sensorized_controller,16004,eval,120,4,30,0.8379251938074493,0.8034713884194692,0.7361161112785339,0.8378569483757019,0.7361161112785339,0,0,30,0.5,0,0.0,1.0,1,1,0,timeout_partial_progress,results/reviewer1_remaining/sensorized_final/trace_shards/*.csv.gz
latency_only,sensorized_controller,16004,eval,240,1,30,0.8481907224198069,0.8155420064926148,0.7477455735206604,0.8481748700141907,0.7477455735206604,0,0,30,0.5,0,0.0,1.0,1,1,0,timeout_partial_progress,results/reviewer1_remaining/sensorized_final/trace_shards/*.csv.gz
latency_only,sensorized_controller,16004,eval,240,2,30,0.8391913077038162,0.8063341796398162,0.7406190037727356,0.8391534686088562,0.7406190037727356,0,0,30,0.5,0,0.0,1.0,1,1,0,timeout_partial_progress,results/reviewer1_remaining/sensorized_final/trace_shards/*.csv.gz
